City,level,MFs_generation,MW,HW,MFs_emission,ocean,soil,river
Zhaotong City,8,10.74697875,10.52533418,0.221644573,8.002671306,2.616077112,0.533875213,4.852718982
Zhaoqing City,8,7.921267435,7.72343077,0.197836664,5.926531293,1.949286541,0.3964466,3.580798151
Zhenjiang City,8,6.241893924,6.169864254,0.072029671,3.981114158,1.257325102,0.409722371,2.314066684
Zhengzhou City,8,23.34062988,23.00648398,0.334145893,11.24907854,3.203720196,2.168160804,5.877197542
Zhongshan City,8,6.74390222,6.575676247,0.168225973,4.320315858,1.676828523,0.455404919,2.188082416
Zhongwei City,8,2.204338272,2.181184108,0.023154164,1.639645816,0.539672788,0.104440401,0.995532627
Chongqing,8,78.17636024,76.44648388,1.729876363,29.98697894,7.511451324,8.609247486,13.86628013
Zhoushan City,8,1.819388436,1.774922694,0.044465741,1.360357523,0.547416963,0.09208637,0.72085419
Zhoukou City,8,16.98047099,16.73976213,0.24070886,10.86715487,3.4315657,1.113113923,6.322475249
Zhuhai City,8,3.952987914,3.852850389,0.100137525,2.526516575,0.981334328,0.269032532,1.276149715
Zhuzhou City,8,7.668427501,7.52652447,0.141903031,4.898620708,1.539884299,0.513672269,2.84506414
Zhumadian City,8,12.97704372,12.78768889,0.18935483,9.686856701,3.185014646,0.623579005,5.87826305
Ziyang City,8,6.457885705,6.347794196,0.11009151,4.805176424,1.583748144,0.319348421,2.902079859
Zibo City,8,9.152745223,9.003031909,0.149713315,5.846220846,1.831759537,0.608097125,3.406364183
Zigong City,8,5.982187793,5.879646557,0.102541237,4.439084634,1.459916233,0.293743489,2.685424912
Zunyi City,8,12.38314159,12.20345919,0.179682398,7.889929423,2.481853182,0.825179339,4.582896902
Altay Prefecture,9,1.439809948,1.428941334,0.010868614,1.073369841,0.35405024,0.066753378,0.652566223
Ankang City,9,5.838936225,5.772642805,0.06629342,4.348059113,1.428307244,0.277842567,2.641909302
Anqing City,9,11.32092093,11.15924325,0.161677676,8.412428904,2.771466253,0.546045396,5.094917256
Anshun City,9,5.167030655,5.129586172,0.037444483,3.846480791,1.266890724,0.239617283,2.339972785
Anyang City,9,11.30589885,11.22741775,0.078481095,8.40700823,2.775631391,0.526804075,5.104572764
Anshan City,9,7.397440678,7.286006914,0.111433763,5.515953034,1.813440537,0.357186286,3.345326211
Bayannur City,9,3.675495971,3.638498966,0.036997005,2.729691602,0.901641327,0.174290998,1.653759277
Bazhong City,9,7.823129986,7.747353269,0.075776718,5.811589258,1.912772449,0.371493753,3.527323056
Baicheng City,9,4.141055286,4.08697308,0.054082206,3.088288674,1.016187008,0.197660652,1.874441014
Baishan City,9,2.561675282,2.528471548,0.033203734,1.908696581,0.627439457,0.123083523,1.158173601
Baiyin City,9,3.740024321,3.698879266,0.041145055,2.773946671,0.912520022,0.179950417,1.681476232
Baise City,9,8.028105627,7.874985858,0.153119769,5.990975412,1.968583819,0.394578164,3.627813428
Bengbu City,9,8.392741411,8.27412563,0.118615781,6.275985698,2.067063701,0.400127331,3.808794666
Baotou City,9,6.332015723,6.268776839,0.063238884,4.706426191,1.554747796,0.298835137,2.852843257
Baoji City,9,8.22452186,8.130963889,0.093557971,6.101078035,2.0036194,0.393479002,3.703979633
Baoding City,9,24.42540729,24.30270712,0.122700166,15.53344329,4.899380297,1.587171569,9.046891428
Baoshan City,9,5.699548182,5.625300108,0.074248074,4.250478329,1.400433125,0.272382271,2.577662933
Beihai City,9,3.664843462,3.593158399,0.071685063,2.728327224,1.107082374,0.181350765,1.439894085
Beijing,9,62.00591712,61.67958438,0.326332738,23.33675373,5.811963733,6.76152612,10.76326388
Benxi City,9,3.162061719,3.113463136,0.048598583,2.360503945,0.777939712,0.151281406,1.431282827
Bijie City,9,14.97754997,14.8677129,0.10983707,11.16666094,3.673476881,0.691553803,6.801630254
Binzhou City,9,8.345439739,8.271261693,0.074178046,6.213479042,2.511180555,0.388882622,3.313415865
Bozhou City,9,14.64183899,14.43761652,0.204222471,10.88805377,3.574049531,0.706246096,6.607758141
Cangzhou City,9,17.03405659,16.94607915,0.087977432,10.82224294,4.216090424,1.102559157,5.503593358
Chamdo City,9,1.592625312,1.550081451,0.04254386,1.189914379,0.389176493,0.080627537,0.72011035
Changde City,9,13.09469559,12.95488694,0.139808644,8.34760816,2.63310631,0.855965576,4.858536274
Changzhou City,9,10.6350085,10.58992359,0.045084915,6.765204123,2.138101009,0.68566816,3.941434954
Chaohu City,9,1.729717927,1.705017709,0.024700218,1.293264585,0.42704262,0.082588737,0.783633228
Chaoyang City,9,7.345545775,7.234486957,0.111058818,5.471421393,1.799810601,0.356624271,3.314986521
Chaozhou City,9,5.815644943,5.715716241,0.099928702,4.326311605,1.76267478,0.285439927,2.278196897
Chenzhou City,9,10.11837272,10.01066544,0.107707278,7.545380938,2.491269301,0.475449705,4.578661931
Chengdu City,9,39.16143148,38.78248446,0.378947017,18.90576236,5.375514865,3.628524677,9.901722818
Chengde City,9,7.776790437,7.736808919,0.039981518,5.776836872,1.903775051,0.35574697,3.517314851
Chizhou City,9,3.50334967,3.452985434,0.050364236,2.600192478,0.854326197,0.170340388,1.575525893
Chifeng City,9,9.856308031,9.757083698,0.099224333,6.265565328,1.977139374,0.65056777,3.637858184
Chongzuo City,9,4.660857531,4.571150639,0.089706892,3.469877817,1.13946718,0.230115486,2.10029515
Chuzhou City,9,9.797973591,9.658776155,0.139197436,7.298904348,2.403662921,0.471625696,4.423615731
Chuxiong Yi Autonomous Prefecture,9,6.030769626,5.953414388,0.077355238,4.503770289,1.482974252,0.287166754,2.733629284
Dazhou City,9,14.2896793,14.15211094,0.137568364,10.59365617,3.491390829,0.678432789,6.423832548
Dali Bai Autonomous Prefecture,9,7.865378028,7.763108799,0.102269229,5.841107605,1.921402531,0.379162698,3.540542376
Dalian City,9,13.81401418,13.60815533,0.205858852,8.806782679,3.408995747,0.918662717,4.479124214
Daqing City,9,5.949514499,5.872832403,0.076682096,4.437685698,1.464995241,0.285273822,2.687416635
Datong City,9,7.522609369,7.41224899,0.11036038,5.608416924,1.850720948,0.361359885,3.396336091
Dandong City,9,5.121970717,5.045634832,0.076335884,3.830710868,1.554879082,0.245821022,2.030010764
Deyang City,9,8.43977477,8.358515522,0.081259248,6.287457924,2.069081895,0.398042001,3.820334028
Dezhou City,9,13.07145282,12.95798142,0.113471407,8.321598631,2.627098133,0.852384683,4.842115814
Diqing Tibetan Autonomous Prefecture,9,0.88559904,0.874234142,0.011364898,0.661161638,0.217273504,0.04217309,0.401715044
Dingxi City,9,6.160983815,6.094310073,0.066673741,4.590670312,1.51738793,0.292373366,2.780909015
Dongguan City,9,18.67300943,18.35136659,0.321642842,13.9438426,5.634735489,0.908672425,7.400434685
Dongying City,9,4.905028699,4.862007793,0.043020906,3.127748719,1.214609373,0.31889467,1.594244675
Ordos City,9,4.708517819,4.661486336,0.047031483,2.998277094,0.949070679,0.306607802,1.742598612
Ezhou City,9,2.350129051,2.312378195,0.037750856,1.748921395,0.57701894,0.114713945,1.05718851
Enshi Tujia and Miao Autonomous Prefecture,9,7.414394098,7.295999069,0.118395029,5.546724181,1.822155815,0.356286792,3.368281573
Fangchenggang City,9,2.127269941,2.086684863,0.040585078,1.589100264,0.642668617,0.104365328,0.842066319
Foshan City,9,21.68874147,21.31243666,0.376304815,10.52222814,3.003714947,2.012141723,5.506371467
Fuzhou City (Fujian),9,20.31248759,19.88618773,0.426299863,9.841853979,3.416950854,1.905728004,4.519175121
Fushun City,9,4.500588447,4.432229638,0.06835881,3.354698047,1.104800193,0.218415879,2.031481974
Fuzhou City (Jiangxi),9,9.128883735,8.796497135,0.3323866,6.856231721,2.231505738,0.483396844,4.141329139
Fuxin City,9,4.028510995,3.967311836,0.061199159,2.997149717,0.984582265,0.195045494,1.817521958
Fuyang City,9,23.48992448,23.16405024,0.325874242,17.47034072,5.756331597,1.139425867,10.57458326
Ganzhou City,9,20.51670022,19.77566813,0.741032086,13.18402395,4.127288764,1.429681337,7.627053847
Guyuan City,9,2.706292228,2.697745028,0.008547201,2.020105603,0.667293395,0.122108924,1.230703283
Guang'an City,9,9.935977033,9.840386007,0.095591026,7.390012834,2.435723755,0.469868982,4.484420097
Guangyuan City,9,6.501898506,6.439860114,0.062038392,4.843453321,1.592367289,0.305409517,2.945676515
Guangzhou City,9,44.4205198,43.65271749,0.767802309,16.9875075,5.241238679,4.865400368,6.880868453
Guigang City,9,9.786407009,9.598905552,0.187501457,7.315617511,2.411290978,0.480423044,4.423903489
Guiyang City,9,11.41189236,11.3299553,0.081937061,7.242414332,2.286527154,0.742475252,4.213411926
Guilin City,9,11.12591774,10.91107188,0.214845864,8.290951496,2.732049243,0.549812131,5.009090121
Harbin City,9,21.8264151,21.54842966,0.277985446,13.9175469,4.392916994,1.430227162,8.094402746
Hami City,9,1.220718202,1.211663918,0.009054284,0.90546196,0.29829849,0.057202651,0.54996082
Haidong City,9,3.742507239,3.709776187,0.032731052,2.789786786,0.916969548,0.174548585,1.698268654
Haikou City,9,5.304167822,5.030124419,0.274043403,3.985176563,1.596309228,0.30031862,2.088548715
Handan City,9,21.84760086,21.73434579,0.113255074,13.95474125,4.406546235,1.412282947,8.135912067
Hanzhong City,9,7.328062517,7.242577927,0.085484589,5.440390157,1.794771072,0.350620034,3.294999051
Hangzhou City,9,20.86831345,20.51933586,0.348977595,10.06360697,2.850177729,1.951890832,5.26153841
Hefei City,9,20.18899906,19.903587,0.285412064,9.764638908,2.7816418,1.859472743,5.123524365
Hechi City,9,7.920146332,7.769631746,0.150514585,5.898765512,1.938351247,0.392358508,3.568055757
Heyuan City,9,6.859300069,6.740319718,0.118980351,5.096002388,1.674165441,0.337361811,3.084475136
Heze City,9,19.75932039,19.5887787,0.170541689,12.60091337,3.975981636,1.293199297,7.331732432
Hezhou City,9,4.582852022,4.495204714,0.087647308,3.422250911,1.126730444,0.224788573,2.070731893
Hebi City,9,3.493937628,3.469093654,0.024843973,2.595396619,0.85670165,0.162361597,1.576333372
Hegang City,9,2.149184243,2.12150527,0.027678973,1.60191048,0.526156381,0.102322248,0.97343185
Heihe City,9,3.434789974,3.390549958,0.044240016,2.568544297,0.847622216,0.161881487,1.559040594
Hengshui City,9,9.678821676,9.628747526,0.05007415,7.203881002,2.379797357,0.447348912,4.376734733
Hengyang City,9,16.48853968,16.31177584,0.176763841,10.50790661,3.316385069,1.078138714,6.113382827
Honghe Hani and Yi Autonomous Prefecture,9,10.49381817,10.35709495,0.136723219,7.794570988,2.561364062,0.508262549,4.724944378
Hohhot City,9,6.762565715,6.695219431,0.067346284,5.045364774,1.66290834,0.317933084,3.06452335
Hulunbuir City,9,5.474145589,5.419366983,0.054778606,4.07563356,1.342537359,0.258805443,2.474290759
Huludao City,9,6.105367774,6.013178624,0.09218915,4.551950522,1.839687398,0.294445207,2.417817917
Huzhou City,9,6.112867513,6.009188792,0.10367872,3.908127777,1.231619365,0.406617713,2.2698907
Huaihua City,9,10.6298479,10.51538498,0.114462918,7.916515775,2.608372024,0.504415654,4.803728097
Huai'an City,9,11.09721346,11.0505224,0.046691058,7.057207311,2.238538559,0.712324714,4.106344038
Huaibei City,9,4.835895676,4.770084518,0.065811158,3.593965082,1.180666085,0.233369806,2.179929191
Huainan City,9,8.415717273,8.295576941,0.120140332,6.282212263,2.069316892,0.401243145,3.811652225
Huanggang City,9,13.84847601,13.62343136,0.225044651,10.34303079,3.396985159,0.663423308,6.282622321
Huangshan City,9,3.217588192,3.171931463,0.045656728,2.399541417,0.787663616,0.154482601,1.457395201
Huangshi City,9,5.364486996,5.277233794,0.087253202,3.987612022,1.310998915,0.262501419,2.414111687
Huizhou City,9,11.17018995,10.97579651,0.194393438,7.132905771,2.761781902,0.741683638,3.62944023
Jixi City,9,3.699083463,3.651560401,0.047523063,2.75956401,0.910162,0.175880438,1.673521573
Ji'an City (Jiangxi),9,11.0303115,10.6283428,0.4019687,8.274732059,2.701026707,0.586860898,4.986844454
Jilin City,9,9.004520207,8.885905811,0.118614396,6.710042573,2.204990613,0.432382676,4.072669284
Jinan City,9,23.24141451,23.03802524,0.203389267,11.21650001,3.189262323,2.133320045,5.893917643
Jining City,9,19.26822995,19.1007111,0.167518845,12.28288058,3.873495978,1.260920099,7.148464506
Jiamusi City,9,5.036525951,4.971775097,0.064750853,3.759560914,1.237053606,0.239152027,2.283355281
Jiaxing City,9,8.401678938,8.26136329,0.140315648,5.360342762,2.086880956,0.559186804,2.714275001
Jiayuguan City,9,0.554362283,0.54832744,0.006034843,0.413428542,0.136690126,0.026094708,0.250643708
Jiangmen City,9,10.76551965,10.58188041,0.183639242,6.857497209,2.657979371,0.718938818,3.48057902
Jiaozuo City,9,7.822824113,7.768041657,0.054782456,5.807004422,1.907941823,0.3636237,3.535438899
Jieyang City,9,13.46718686,13.23568743,0.231499431,10.05010375,4.068324863,0.658416463,5.323362428
Jinchang City,9,0.994159894,0.983375275,0.010784619,0.740006993,0.243451586,0.047494498,0.44906091
Jinhua City,9,11.23502733,11.04490694,0.190120386,7.151215293,2.252533819,0.74755729,4.151124185
Jinzhou City,9,6.339338785,6.242903308,0.096435477,4.728060535,1.918353568,0.306501174,2.503205793
Jincheng City,9,5.073548572,4.999907553,0.073641019,3.777727871,1.238710697,0.246610904,2.292406269
Jinzhong City,9,7.4172733,7.310238944,0.107034356,5.536886259,1.819475728,0.357665717,3.359744813
Jingmen City,9,6.348250059,6.247265028,0.100985031,4.729020943,1.563190317,0.307919429,2.857911197
Jingzhou City,9,12.18315162,11.98263232,0.200519295,9.062150863,2.989657132,0.594545921,5.47794781
Jingdezhen City,9,3.75347887,3.617195241,0.136283629,2.813850416,0.917797619,0.199018265,1.697034531
Jiujiang City,9,11.53330498,11.11479431,0.41851067,7.428996974,2.3409087,0.803022924,4.285065351
Jiuquan City,9,2.454279969,2.427383657,0.026896311,1.832294968,0.603531405,0.114923344,1.113840219
Kashgar Prefecture,9,10.00439549,9.928254905,0.076140581,7.430247236,2.448796826,0.470046894,4.511403516
Kaifeng City,9,9.974468264,9.904815467,0.069652797,7.426055762,2.447926025,0.462402887,4.51572685
Karamay City,9,1.002143318,0.994509811,0.007633507,0.74510822,0.246071597,0.046870015,0.452166608
Kizilsu Kirgiz Autonomous Prefecture,9,1.331703972,1.321412518,0.010291454,0.991221064,0.32611221,0.062269572,0.602839282
Kunming City,9,15.66946768,15.46726931,0.202198367,9.961359826,3.124818332,1.033976726,5.802564767
Lhasa City,9,1.609010185,1.567492015,0.04151817,1.202681989,0.3943034,0.081851559,0.72652703
Laibin City,9,4.8962179,4.800973857,0.095244043,3.658783904,1.201037094,0.241669616,2.216077194
Lanzhou City,9,8.267822303,8.178621575,0.089200729,6.154708538,2.028870065,0.393826552,3.732011922
Langfang City,9,11.11266767,11.05474568,0.057921991,7.055844195,2.222372828,0.722851679,4.110619688
Leshan City,9,7.5752524,7.502013538,0.073238863,5.648781183,1.860753679,0.355544728,3.432482776
Lijiang City,9,2.825255446,2.788449517,0.036805929,2.105056681,0.690687747,0.136491819,1.277877115
Lishui City,9,5.900571039,5.801055252,0.099515787,4.403773676,1.445058053,0.286136915,2.672578709
Lianyungang City,9,10.15047296,10.10782587,0.042647084,6.446765958,2.503245814,0.653931335,3.28958881
Liaoyang City,9,3.798083324,3.741009736,0.057073588,2.825962816,0.928470053,0.184290607,1.713202155
Liaoyuan City,9,2.5484345,2.514893467,0.033541033,1.896398959,0.624723198,0.122778398,1.148897362
Liaocheng City,9,13.30496888,13.18901543,0.115953456,9.895409218,3.260366342,0.624654952,6.010387924
Nyingchi City,9,0.525853258,0.511935945,0.013917313,0.393582052,0.12866814,0.026693508,0.238220404
Lincang City,9,5.483497066,5.4117082,0.071788867,4.083387673,1.344324242,0.263232899,2.475830532
Linfen City,9,9.954423572,9.810683454,0.143740118,7.413653773,2.444257951,0.481721265,4.487674557
Linyi City,9,24.28257499,24.07013396,0.212441032,15.44984961,4.904829138,1.585426677,8.959593791
Liuzhou City,9,9.420295223,9.24076845,0.179526773,6.032097046,1.898346653,0.630349202,3.503401191
Lu'an City,9,13.02836192,12.84827009,0.180091833,9.729994047,3.203241735,0.62441799,5.902334323
Liupanshui City,9,7.666607662,7.610658727,0.055948934,5.716562573,1.887294297,0.35468997,3.474578306
Longyan City,9,6.950849444,6.807062619,0.143786825,5.175508133,1.697971521,0.346758221,3.130778391
Longnan City,9,5.817215593,5.753936639,0.063278954,4.348375125,1.432412646,0.273419376,2.642543103
Loudi City,9,8.549843469,8.458888689,0.090954779,6.353242118,2.089663352,0.405860094,3.857718672
Luzhou City,9,10.9536588,10.84727954,0.106379261,8.146509249,2.682989997,0.517559792,4.94595946
Luoyang City,9,15.54583379,15.4362495,0.109584293,9.931843105,3.13997464,1.00855997,5.783308495
Luohe City,9,5.811163369,5.770550339,0.04061303,4.312228609,1.422669962,0.27287194,2.616686707
L¨¹liang City,9,8.372316549,8.250145754,0.122170796,6.239412189,2.052432541,0.405026869,3.781952779
Ma'anshan City,9,5.020900723,4.951118821,0.069781902,3.742984847,1.229841676,0.243017904,2.270125267
Maoming City,9,14.79736988,14.54419984,0.25317004,9.435749458,3.645507314,0.993171999,4.797070145
Meishan City,9,7.701296832,7.629428701,0.071868131,5.732004061,1.890392985,0.36003837,3.481572706
Meizhou City,9,9.593815236,9.428251864,0.165563373,7.152979717,2.34975741,0.469757563,4.333464744
Mianyang City,9,11.65117775,11.53985318,0.111324577,8.642052834,2.843690121,0.550654692,5.247708022
Mudanjiang City,9,5.451595475,5.381659325,0.06993615,4.072397038,1.34013521,0.257531934,2.474729894
Nagqu City,9,1.165477763,1.135300671,0.030177092,0.866130156,0.284032201,0.059577231,0.522520724
Nanchang City,9,13.29213526,12.81420233,0.477932938,8.566672011,2.685955817,0.927892735,4.952823458
Nanchong City,9,15.58920322,15.43897192,0.150231303,11.60309849,3.816743194,0.735146774,7.051208524
Nanjing City,9,21.90867544,21.81485046,0.09382498,10.50005495,2.989391718,2.009841174,5.500822058
Nanning City,9,16.84760057,16.5252752,0.322325364,10.70723982,3.366155618,1.135980764,6.205103439
Nanping City,9,7.038511502,6.895563309,0.142948192,5.267797379,1.728652315,0.343690724,3.19545434
Nantong City,9,19.16949043,19.08898488,0.080505554,9.154444138,3.197366362,1.763121989,4.193955787
Nanyang City,9,22.76243239,22.60174493,0.160687467,14.46113131,4.55610966,1.484372324,8.420649326
Neijiang City,9,8.878336562,8.792018435,0.086318127,6.618837758,2.181013249,0.418856991,4.018967518
Ningbo City,9,16.01211515,15.74471793,0.26739722,7.793477941,2.731673523,1.473087774,3.588716644
Ningde City,9,7.842455745,7.680026502,0.162429243,5.865831506,2.377946126,0.385915126,3.101970254
Panzhihua City,9,2.373143038,2.350671799,0.022471239,1.766449048,0.582533195,0.111236157,1.072679696
Panjin City,9,2.822715905,2.779420959,0.043294946,2.105857997,0.85791767,0.134940818,1.112999509
Pingdingshan City,9,10.90938877,10.83190788,0.077480887,8.103530213,2.674558681,0.509701523,4.919270009
Pingliang City,9,4.685855329,4.635510029,0.050345299,3.493814458,1.153966352,0.2207965,2.119051605
Pingxiang City,9,4.327605913,4.168203172,0.159402741,3.238682348,1.056290039,0.23074656,1.951645749
Putian City,9,6.391616721,6.260197255,0.131419466,4.76742452,1.921287546,0.318253786,2.527883188
Puyang City,9,7.907029443,7.852079263,0.05495018,5.872235624,1.935485078,0.36954692,3.567203626
Pu'er City,9,5.79640381,5.72188975,0.07451406,4.319042521,1.415631883,0.278221082,2.625189557
Qitaihe City,9,1.714637132,1.692632012,0.02200512,1.28112523,0.422248197,0.082008059,0.776868974
Qiqihar City,9,11.32816231,11.17916795,0.148994358,8.431826135,2.781954166,0.541852563,5.108019406
Qinzhou City,9,7.353148276,7.214738316,0.138409959,5.480607221,2.217835031,0.362346963,2.900425227
Qinhuangdao City,9,6.842092906,6.806838696,0.03525421,5.078189205,2.06720115,0.316928338,2.694059718
Qingdao City,9,24.54796035,24.33133978,0.216620573,11.73974096,4.080319602,2.263542506,5.395878853
Qingyuan City,9,8.474954215,8.326847457,0.148106758,6.33663902,2.088043379,0.411978424,3.836617217
Qingyang City,9,4.927625653,4.873112954,0.054512699,3.667771762,1.207685175,0.23494366,2.225142928
Qujing City,9,13.3997698,13.22479865,0.174971146,10.01900377,3.294192707,0.63313856,6.091672504
Quzhou City,9,5.68864171,5.592544453,0.096097257,4.238895486,1.389430663,0.279164782,2.570300041
Quanzhou City,9,19.80736251,19.39897924,0.408383274,9.604499727,3.349470892,1.8547768,4.400252034
Shigatse City,9,1.758710941,1.712348199,0.046362743,1.312514434,0.430122555,0.089777971,0.792613909
Rizhao City,9,6.430808183,6.373761057,0.057047126,4.782615365,1.942036427,0.302186689,2.538392249
Sanmenxia City,9,4.91709374,4.882364743,0.034728998,3.649048779,1.202804694,0.23022175,2.216022335
Sanming City,9,5.60695056,5.48933018,0.11762038,4.18197454,1.370498486,0.278602955,2.532873099
Sanya City,9,1.787630926,1.696896916,0.09073401,1.346195427,0.539573739,0.100713166,0.705908523
Xiamen City,9,9.752405417,9.54899391,0.203411507,6.257247103,2.423892898,0.652465646,3.180888559
Shannan City,9,0.85250155,0.830325922,0.022175628,0.639737038,0.209042288,0.04285097,0.387843781
Shantou City,9,12.34002632,12.12553779,0.214488527,9.196982164,3.726211262,0.602352463,4.868418439
Shanwei City,9,6.623465446,6.506394575,0.117070871,4.936198607,1.996663482,0.326834288,2.612700836
Shangluo City,9,5.20516888,5.14601864,0.059150239,3.86168849,1.271787776,0.25053463,2.339366083
Shangqiu City,9,15.68621529,15.57527813,0.11093716,11.67586315,3.854866939,0.736364398,7.084631809
Shanghai,9,69.68995879,68.72904887,0.96090992,26.63682757,8.157018483,7.665147864,10.81466122
Shangrao City,9,15.28805881,14.72631629,0.56174252,11.47335245,3.748871894,0.808500541,6.915980019
Shaoguan City,9,6.643183262,6.527773912,0.115409351,4.951143009,1.62718263,0.325509499,2.99845088
Shaoyang City,9,15.93244519,15.76321176,0.16923343,11.79892883,3.88462577,0.762322945,7.151980117
Shaoxing City,9,10.23054653,10.05836603,0.172180494,6.532802399,2.060473376,0.679486487,3.792842535
Shenzhen City,9,38.91018813,38.23056377,0.679624363,14.94105774,4.612894782,4.288346443,6.039816511
Shenyang City,9,17.18131797,16.92206777,0.259250201,10.98393704,3.454591022,1.13613356,6.393212455
Shiyan City,9,7.375464361,7.255152512,0.120311849,5.4867141,1.801623652,0.361933346,3.323157102
Shijiazhuang City,9,24.82114136,24.6912454,0.129895953,15.82726313,5.005917308,1.602990778,9.218355039
Shizuishan City,9,1.740555006,1.734992583,0.005562423,1.291064501,0.425866528,0.079846739,0.785351234
Shuangyashan City,9,3.046502732,3.00734664,0.039156092,2.268168731,0.746253068,0.145708121,1.376207542
Shuozhou City,9,3.864164243,3.807057436,0.057106807,2.888951653,0.952047964,0.184762173,1.752141516
Siping City,9,6.970741039,6.878798459,0.09194258,5.190461266,1.708952074,0.334383966,3.147125225
Songyuan City,9,6.092529049,6.012624478,0.07990457,4.537227036,1.494356421,0.29215746,2.750713155
Suzhou City (Jiangsu),9,27.91570954,27.79627596,0.119433585,13.41658818,3.817452565,2.54654239,7.052593228
Suqian City,9,11.2534806,11.20530413,0.048176471,7.151071077,2.259484143,0.721618751,4.169968183
Suzhou City (Anhui),9,14.39479128,14.19285804,0.201933239,10.71472485,3.523796859,0.69231409,6.498613901
Suihua City,9,11.25793424,11.11077607,0.147158164,8.402424904,2.780839901,0.534497125,5.087087878
Suizhou City,9,4.834055881,4.755763966,0.078291915,3.607895439,1.186520336,0.235168247,2.186206856
Suining City,9,7.922912966,7.846499018,0.076413948,5.896407565,1.944720527,0.373432701,3.578254337
Tacheng Prefecture,9,2.01914976,2.0038961,0.01525366,1.503416681,0.497677826,0.094189771,0.911549084
Taizhou City (Zhejiang),9,13.9706958,13.73320343,0.237492372,8.889919335,3.438238022,0.933089627,4.518591686
Taiyuan City,9,10.20773804,10.06017435,0.147563689,6.479137956,2.038980786,0.681096043,3.759061128
Tai'an City,9,12.21976103,12.11271021,0.10705082,9.105426352,3.00144556,0.570387144,5.533593648
Taizhou City (Jiangsu),9,10.48300128,10.43832195,0.044679328,6.653991212,2.105721791,0.675718456,3.872550965
Tangshan City,9,17.94286322,17.85037527,0.092487944,11.42161737,4.454742954,1.159715968,5.807158448
Tianjin,9,40.60838505,40.34758542,0.260799631,19.37202727,6.816854581,3.730485058,8.824687634
Tianshui City,9,7.299639395,7.22036503,0.079274365,5.442466757,1.794211613,0.344329976,3.303925168
Tieling City,9,6.370331906,6.274664503,0.095667403,4.762931941,1.567576398,0.307012227,2.888343317
Tonghua City,9,4.688178919,4.626590108,0.061588811,3.478025376,1.138914037,0.227743877,2.111367462
Tongliao City,9,7.064315529,6.993412657,0.070902872,4.482209541,1.411823153,0.464003652,2.606382736
Tongchuan City,9,1.702560129,1.683069823,0.019490306,1.268307682,0.417587295,0.081572299,0.769148088
Tongling City,9,3.721235532,3.668778398,0.052457134,2.762447493,0.904956953,0.179285191,1.678205349
Tongren City,9,6.945834777,6.894511142,0.051323635,5.154468612,1.701768555,0.326225866,3.126474191
Turpan City,9,1.408731039,1.398395711,0.010335328,1.049207309,0.346232566,0.065480423,0.63749432
Weihai City,9,6.363594604,6.307232489,0.056362114,4.057072985,1.578709947,0.414593054,2.063769983
Weifang City,9,21.16755469,20.98233355,0.185221141,13.46001115,5.221750114,1.386596914,6.851664124
Weinan City,9,11.20607567,11.07354368,0.132531998,8.338708025,2.754087816,0.534823445,5.049796763
Wenzhou City,9,19.2300863,18.90795229,0.322134011,12.28523703,4.759047802,1.283191414,6.242997816
Wuhai City,9,1.224892935,1.21267748,0.012215455,0.911852532,0.301043967,0.057900047,0.552908518
Ulanqab City,9,4.604474025,4.558680295,0.04579373,3.426847358,1.132858429,0.216676779,2.07731215
¨¹r¨¹mqi City,9,8.107021444,8.045951416,0.061070028,5.172329072,1.630667851,0.523432368,3.018228852
Wuxi City,9,17.30943539,17.23640345,0.073031938,8.278473391,2.358055217,1.59042672,4.329991455
Wuhu City,9,8.904732374,8.780392523,0.124339851,5.661199986,1.7850225,0.588817798,3.287359689
Wuzhong City,9,3.106402906,3.096574379,0.009828527,2.312423631,0.766459467,0.141279557,1.404684607
Wuzhou City,9,6.866576747,6.736001143,0.130575605,5.118874986,1.682779532,0.338646593,3.097448861
Wuhan City,9,29.87703944,29.39514358,0.481895862,14.43967766,4.09503564,2.771621113,7.573020903
Wuwei City,9,3.959808603,3.915903722,0.043904881,2.941999971,0.970351799,0.18925359,1.782394582
Xi'an City,9,26.6986375,26.39134798,0.307289517,12.90262843,3.664273027,2.475283894,6.763071509
Xining City,9,4.585348395,4.545481262,0.039867133,3.41341264,1.125696163,0.21505419,2.072662287
Xishuangbanna Dai Autonomous Prefecture,9,2.612785498,2.578828279,0.033957218,1.942036856,0.637780467,0.126161,1.178095389
Xianning City,9,5.574250269,5.482124356,0.092125913,4.161761874,1.365746418,0.271344041,2.524671414
Xianyang City,9,9.531765862,9.421886502,0.10987936,7.104792221,2.340549233,0.454270937,4.309972051
Xiangtan City,9,6.319100655,6.251854035,0.06724662,4.697553921,1.547906815,0.300509224,2.849137881
Xiangyang City,9,12.97019439,12.76004204,0.210152356,8.274308393,2.599814391,0.86165066,4.812843343
Xiaogan City,9,10.9070541,10.73342527,0.173628823,8.125575709,2.674925131,0.527693806,4.922956773
Xinzhou City,9,6.898895145,6.797457939,0.101437205,5.136131808,1.684379512,0.335528417,3.11622388
Xinxiang City,9,12.5014787,12.41196907,0.089509637,9.312396219,3.071362377,0.577602495,5.663431346
Xinyu City,9,2.67664045,2.579163504,0.097476946,2.002305514,0.653789747,0.142547444,1.205968323
