City,level,Total,car,airplane,Emission,ocean,oil,river
Jingzhou City,6,34.81700831,34.81700831,0,34.5856644,3.518139955,24.59792863,6.46959581
Jingdezhen City,6,28.90427456,28.69467278,0.209601775,28.72212716,3.041931381,20.04687456,5.633321217
Jiujiang City,6,68.12109551,68.12109551,0,67.64548709,6.868332322,48.08062608,12.69652869
Jiuquan City,6,16.71921933,16.58462627,0.134593058,16.61626371,1.537203247,12.24379374,2.835266719
Kashgar Prefecture,6,119.4067557,118.5814979,0.825257848,118.5744618,10.93212685,87.49687628,20.14545868
Kaifeng City,6,43.20954826,43.20954826,0,42.93526079,4.160808756,31.08789467,7.686557368
Karamay City,6,28.80487145,27.91502047,0.889850974,28.61776653,2.696828689,20.94033647,4.980601366
Kizilsu Kirgiz Autonomous Prefecture,6,29.07963058,29.07963058,0,28.91773118,2.690632013,21.28201966,4.945079507
Kunming City,6,185.9323766,178.8588649,7.073511726,184.4528277,18.30707522,132.3896787,33.75607373
Lhasa City,6,54.94152117,53.77722313,1.16429804,54.60392141,5.573586926,38.74246393,10.28787055
Laibin City,6,19.18412209,19.18412209,0,19.0642572,2.012800326,13.34136439,3.710092486
Lanzhou City,6,67.59877058,66.58024643,1.018524148,67.22926725,6.260846632,49.40603915,11.56238147
Langfang City,6,66.56917317,66.56917317,0,66.12592269,6.063612221,48.87104416,11.19126631
Leshan City,6,41.90587115,41.90587115,0,41.67070119,4.402504999,29.17228852,8.095907669
Lijiang City,6,22.99816631,21.92244813,1.075718175,22.83926494,2.37365656,16.0938087,4.37179968
Lishui City,6,18.52922319,18.52922319,0,18.42871502,2.034752983,12.63708917,3.756872863
Lianyungang City,6,46.64010166,46.49536383,0.144737833,46.33279438,5.458338863,33.59102226,7.283433252
Liaoyang City,6,24.46978487,24.46978487,0,24.32483902,2.383195432,17.57876258,4.362881007
Liaoyuan City,6,11.82200867,11.82200867,0,11.75202437,1.197275641,8.358462157,2.196286575
Liaocheng City,6,67.46995263,67.46995263,0,67.07001494,6.186938167,49.46934025,11.41373652
Nyingchi City,6,40.6129042,40.34880273,0.264101464,40.35729312,3.757842928,29.69562804,6.903822147
Lincang City,6,22.13494757,21.990238,0.144709574,21.98019321,2.235758069,15.63320368,4.111231462
Linfen City,6,53.07995896,53.01126664,0.068692314,52.76490532,4.924441931,38.75652755,9.083935834
Linyi City,6,130.1192136,130.0000268,0.119186833,129.2098951,13.17670144,91.71292556,24.32026814
Liuzhou City,6,70.5273402,70.45022866,0.077111538,70.03791773,7.702250743,48.20794166,14.12772533
Lu'an City,6,41.77179686,41.77179686,0,41.50595789,4.251882081,29.45269341,7.801382403
Liupanshui City,6,44.39629927,44.32979758,0.066501681,44.13303932,4.460175831,31.43029395,8.242569535
Longyan City,6,35.27426735,35.26453647,0.009730876,35.05673939,3.565807616,24.92298821,6.56794356
Longnan City,6,21.84361348,21.77016471,0.073448776,21.71346915,2.00902211,16.0069458,3.697501242
Loudi City,6,29.77254069,29.77254069,0,29.58789597,3.241758332,20.35357598,5.992561657
Luzhou City,6,62.1809919,61.80101377,0.379978138,61.8168648,6.277135487,43.96046354,11.57926577
Luoyang City,6,57.61879194,56.54099059,1.07780136,57.21902871,5.599786091,41.26385435,10.35538827
Luohe City,6,26.73505753,26.73505753,0,26.56916122,2.572630169,19.2645513,4.731979746
L¨¹liang City,6,29.50140375,29.42691436,0.074489387,29.30993356,2.713401429,21.59342359,5.003108542
Ma'anshan City,6,28.55955391,28.55955391,0,28.3806894,2.740168559,20.57993922,5.060581624
Maoming City,6,41.10062211,41.10062211,0,40.81709403,5.234287913,28.57129487,7.011511243
Meishan City,6,50.84163057,50.84163057,0,50.51386685,5.362214078,35.26545864,9.886194132
Meizhou City,6,43.83079265,43.76304953,0.067743126,43.55245039,4.630799136,30.3902314,8.531419858
Mianyang City,6,57.98583454,54.94407512,3.041759423,57.60192536,6.024730228,40.45576153,11.1214336
Mudanjiang City,6,29.85009306,29.76914109,0.080951975,29.66702756,3.019482312,21.07346569,5.574079555
Nagqu City,6,30.77693934,30.77693934,0,30.58304832,2.982480072,22.11298996,5.487578287
Nanchang City,6,95.99679017,95.04834324,0.948446931,95.34037983,10.12807946,66.54422773,18.66807264
Nanchong City,6,67.65121976,67.24611943,0.405100332,67.22056809,6.878155033,47.72253516,12.6198779
Nanjing City,6,194.5065872,193.4251008,1.081486387,189.2052626,16.92199166,141.0806378,31.20263317
Nanning City,6,164.3298464,163.4813038,0.848542621,163.1856746,16.56000464,116.1463073,30.47936264
Nanping City,6,15.61851323,15.56097959,0.057533646,15.5235486,1.713724635,10.65256286,3.157261104
Nantong City,6,86.93258102,86.66229594,0.270285084,84.57279661,9.585787054,62.07645029,12.91055927
Nanyang City,6,73.43081244,73.02613877,0.404673673,72.89613339,6.741742931,53.74707052,12.40731994
Neijiang City,6,66.67847566,66.67847566,0,66.31637462,6.711532044,47.26625673,12.33858585
Ningbo City,6,140.9085934,140.1974683,0.711125042,136.9727381,17.004519,97.21356625,22.75465282
Ningde City,6,10.89417097,10.89417097,0,10.82912281,1.388587911,7.574106388,1.866428509
Panzhihua City,6,35.48205075,35.32974462,0.152306126,35.28973456,3.588704918,25.1189597,6.582069942
Panjin City,6,26.86761577,26.86761577,0,26.69167575,2.996005827,19.64238627,4.053283651
Pingdingshan City,6,40.52581485,40.52581485,0,40.27950141,3.917479963,29.14933757,7.212683873
Pingliang City,6,25.78504289,25.78504289,0,25.62710439,2.370309226,18.90482741,4.351967753
Pingxiang City,6,29.59918854,29.59918854,0,29.42265467,3.240543476,20.19505207,5.987059119
Putian City,6,13.0427488,13.0427488,0,12.95645324,1.60262272,9.203090504,2.150740015
Puyang City,6,46.65869855,46.65869855,0,46.33799927,4.282052938,34.12829066,7.927655667
Pu'er City,6,27.92402154,27.63494649,0.289075044,27.73040874,2.827289435,19.69002532,5.213093987
Qitaihe City,6,18.21919816,18.21919816,0,18.1085919,1.76464254,13.08945519,3.254494166
Qiqihar City,6,8.001390105,7.956903683,0.044486422,7.944291422,0.770574778,5.748781835,1.424934809
Qinzhou City,6,65.98797922,65.98797922,0,65.61375493,8.092594248,46.76993237,10.75122831
Qinhuangdao City,6,59.72847953,59.50942976,0.219049774,59.36408768,6.991022403,42.96621351,9.406851768
Qingdao City,6,204.7230864,202.9455469,1.777539404,198.9229172,20.6048391,150.6515311,27.666547
Qingyuan City,6,42.40370914,42.40370914,0,42.12331807,4.621478886,28.9384353,8.563403886
Qingyang City,6,38.49698522,38.11110839,0.385876822,38.27929056,3.580569162,28.10025616,6.598465235
Qujing City,6,55.56882667,55.56882667,0,55.22985013,5.612240233,39.28416747,10.33344243
Quzhou City,6,25.37318315,25.3017836,0.071399553,25.20784717,2.777994012,17.30157684,5.128276313
Quanzhou City,6,66.71231862,66.29148933,0.420829292,64.848431,7.739335038,46.75035221,10.35874375
Shigatse City,6,36.42161772,36.32311552,0.098502196,36.18070717,3.984323957,24.85671989,7.339663321
Rizhao City,6,40.86761427,39.51319059,1.354423679,40.58362882,4.888053665,29.13460681,6.560968342
Sanmenxia City,6,19.20448737,19.20448737,0,19.09445956,1.855396305,13.81964334,3.419419918
Sanming City,6,13.20689059,13.18940295,0.017487643,13.12623963,1.450355595,9.003416116,2.672467918
Sanya City,6,14.26571648,12.79881156,1.466904923,14.15142768,1.860452094,9.794588516,2.496387073
Xiamen City,6,67.07906275,64.68569928,2.393363471,66.59711715,8.36145243,47.07425971,11.16140501
Shannan City,6,36.31908938,36.31908938,0,36.11260112,3.875943508,25.10586987,7.13078774
Shantou City,6,48.36433585,48.36433585,0,48.06273324,6.173436298,33.65136756,8.237929381
Shanwei City,6,21.97327204,21.97327204,0,21.83526423,2.79832546,15.28829879,3.748639983
Shangluo City,6,14.1975061,14.1975061,0,14.12607104,1.364766528,10.23883875,2.522465761
Shangqiu City,6,56.7203312,56.7203312,0,56.38735469,5.22937886,41.49886828,9.659107548
Shanghai,6,611.2444257,599.1171807,12.12724496,479.1595659,63.32753468,331.3356057,84.49642547
Shangrao City,6,62.09909603,62.05792318,0.041172846,61.68816678,6.809311381,42.36727642,12.51157898
Shaoguan City,6,36.51359238,36.51359238,0,36.28247457,4.021378933,24.8475858,7.41350984
Shaoyang City,6,29.49177749,29.46169422,0.03008327,29.28586239,3.086020184,20.48903962,5.710802589
Shaoxing City,6,62.93358093,62.93358093,0,62.5527075,6.603387648,43.7884057,12.16091415
Shenzhen City,6,291.8308193,288.7058915,3.124927753,229.0906477,30.26100632,158.518322,40.31131941
Shenyang City,6,220.997967,219.9086986,1.089268391,219.3893407,21.37582518,158.8621462,39.15136932
Shiyan City,6,22.89775306,22.78307582,0.114677237,22.76006168,2.216542338,16.45654339,4.086975955
Shijiazhuang City,6,210.7942862,210.2852936,0.508992593,209.1842153,19.46472689,153.9513245,35.76816391
Shizuishan City,6,21.83117063,21.83117063,0,21.69955427,1.991610253,16.01503622,3.692907799
Shuangyashan City,6,29.23475185,29.23475185,0,29.04354333,2.814741144,21.04545974,5.183342445
Shuozhou City,6,24.81716154,24.81716154,0,24.62777776,2.270739684,18.16902339,4.188014688
Siping City,6,32.63517511,32.63517511,0,32.42902793,3.287144135,23.09593478,6.045949012
Songyuan City,6,39.07331156,38.81634975,0.256961811,38.84007185,3.597129276,28.60222561,6.640716968
Suzhou City (Jiangsu),6,253.0358142,253.0358142,0,246.1639242,23.10472866,180.5555308,42.50366469
Suqian City,6,83.42730111,83.42730111,0,82.84469088,8.03497342,60.00223312,14.80748434
Suzhou City (Anhui),6,49.6959814,49.6959814,0,49.38335939,4.787509383,35.80338322,8.792466789
Suihua City,6,35.73872561,35.73872561,0,35.52652948,3.612305629,25.26287918,6.651344667
Suizhou City,6,16.78337752,16.78337752,0,16.67458236,1.535577868,12.30347258,2.835531916
Suining City,6,50.1628285,50.1628285,0,49.86420647,5.043946241,35.52564837,9.294611855
Tacheng Prefecture,6,30.15028221,29.9775182,0.172764013,29.95735906,3.063096979,21.27430448,5.619957604
Taizhou City (Zhejiang),6,88.82426019,88.73782121,0.086438982,88.19767936,11.88307796,60.48041559,15.83418581
Taiyuan City,6,132.6083375,131.7337664,0.874571147,131.7601872,12.20064669,97.07465901,22.48488148
Tai'an City,6,47.48527668,47.48527668,0,47.18567274,4.576537104,34.19909871,8.410036921
Taizhou City (Jiangsu),6,50.31386132,50.31386132,0,49.9884933,4.827619591,36.24017272,8.920700987
Tangshan City,6,183.6875673,183.6462894,0.041277908,182.6283025,21.45304418,132.2622053,28.91305297
Tianjin,6,200.8872852,199.4772027,1.410082545,195.2689866,20.24161573,147.7509012,27.27646969
Tianshui City,6,33.83097065,33.72656624,0.104404413,33.61777199,3.240713336,24.38750733,5.989551328
Tieling City,6,40.46655088,40.46655088,0,40.19006084,3.88331439,29.137586,7.169160446
Tonghua City,6,19.71743573,19.69905228,0.01838345,19.59749918,1.901149138,14.19972533,3.496624712
Tongliao City,6,118.0568865,117.7626228,0.294263748,117.2547794,10.81795186,86.52893499,19.90789252
Tongchuan City,6,7.932339832,7.932339832,0,7.88309469,0.732526282,5.807298954,1.343269454
Tongling City,6,17.68235528,17.68235528,0,17.57125191,1.769017967,12.53462054,3.2676134
Tongren City,6,30.93397631,30.73654973,0.197426578,30.73786221,3.266350806,21.48158492,5.989926487
Turpan City,6,14.48879922,14.31322728,0.175571942,14.3826421,1.345000866,10.56034471,2.477296528
Weihai City,6,68.66580306,68.37969041,0.286112645,68.17101109,7.669147355,50.20808223,10.2937815
Weifang City,6,139.7989523,139.7760268,0.022925519,138.820995,16.22500664,100.9455368,21.65045153
Weinan City,6,52.29805869,52.29805869,0,51.98277958,4.789158735,38.3683508,8.825270046
Wenzhou City,6,103.120234,102.3061514,0.814082624,102.4077537,13.81473721,70.19740944,18.39560707
Wuhai City,6,19.77686929,19.73976675,0.037102543,19.66258772,1.905578567,14.24582065,3.511188504
Ulanqab City,6,14.22481562,14.18837553,0.036440089,14.13625516,1.307275846,10.41564508,2.413334236
¨¹r¨¹mqi City,6,171.3791307,168.8911668,2.487963824,170.0547354,15.76942942,125.1685641,29.11674189
Wuxi City,6,127.3557881,126.8735166,0.482271516,123.9101312,11.5465122,90.99077701,21.37284194
Wuhu City,6,48.31198895,48.31198895,0,47.97893002,4.853452407,34.1961216,8.929356013
Wuzhong City,6,44.25804238,44.25804238,0,43.96594398,4.047079852,32.46763701,7.451227121
Wuzhou City,6,37.86055644,36.99163191,0.868924534,37.59458644,4.021372279,26.17988537,7.393328794
Wuhan City,6,220.9460776,219.8123336,1.133743946,215.134168,20.14380791,157.9235082,37.0668519
Wuwei City,6,22.16270512,22.16270512,0,22.03074498,2.035505003,16.24681259,3.748427384
Xi'an City,6,254.1045159,250.1064908,3.998025052,246.9709436,22.31372521,183.7544711,40.9027473
Xining City,6,77.81640369,76.61751517,1.198888516,77.31015604,7.595909495,55.67535142,14.03889512
Xishuangbanna Dai Autonomous Prefecture,6,18.18445979,17.06894219,1.1155176,18.04877559,1.914728724,12.61701276,3.517034106
Xianning City,6,14.18925651,14.18925651,0,14.09226973,1.42279451,10.03392702,2.635548196
Xianyang City,6,37.34878492,37.34878492,0,37.10400828,3.419463284,27.41141702,6.273127976
Xiangtan City,6,21.08378577,21.08378577,0,20.93350273,2.23193067,14.60978412,4.091787942
Xiangyang City,6,41.32933277,40.89361128,0.435721496,41.03810948,4.019791387,29.61291408,7.40540401
Xiaogan City,6,27.93761816,27.93761816,0,27.77024759,2.676363546,20.15825976,4.935624287
Xinzhou City,6,38.32590307,38.21561089,0.110292182,38.098955,3.51430742,28.07931406,6.505333519
Xinxiang City,6,62.16582712,62.16582712,0,61.78442118,5.731526248,45.49105474,10.56184019
Xinyu City,6,23.49532368,23.49532368,0,23.35104461,2.575880207,16.03692604,4.73823836
Xinyang City,6,48.50099004,48.41299669,0.087993351,48.22593191,4.678352208,34.93773712,8.609842579
Xingtai City,6,121.1486476,121.1486476,0,120.3326296,11.1265309,88.67280368,20.53329498
Xuzhou City,6,88.76581416,88.38979338,0.376020784,88.19495475,8.974496353,62.6333695,16.5870889
Xuchang City,6,36.82083064,36.82083064,0,36.56799356,3.706733407,26.04343037,6.817829778
Xuancheng City,6,43.80830225,43.80830225,0,43.53914597,4.598918614,30.46104151,8.47918585
Ya'an City,6,27.35553511,27.35553511,0,27.18493068,2.859620148,19.04261927,5.282691263
Yantai City,6,104.4605221,103.909543,0.550979092,103.7327607,11.67518989,76.45824915,15.59932161
Yan'an City,6,31.50387895,31.40218982,0.101689136,31.30088507,2.88619599,23.08708533,5.327603754
Yancheng City,6,69.94185866,69.8157379,0.126120753,69.51382627,8.176081142,50.27436782,11.06337731
Yangzhou City,6,52.14841938,50.98099528,1.167424096,51.75155606,4.842201998,37.97673615,8.932617914
Yangjiang City,6,38.91638498,38.91638498,0,38.6866595,5.190022457,26.58858814,6.908048899
Yangquan City,6,24.93998788,24.93998788,0,24.79056318,2.430524606,17.90609111,4.453947463
Yichun City (Heilongjiang),6,8.42111029,8.390915154,0.030195136,8.368221151,0.849375499,5.948816043,1.570029609
Yibin City,6,59.69022901,59.51720913,0.173019881,59.29292678,6.050516449,42.13608689,11.10632344
Yichang City,6,55.98314754,55.43119785,0.551949685,55.53696404,5.656479042,39.47194369,10.40854131
Yichun City (Jiangxi),6,87.19881868,87.12933747,0.06948121,86.67773421,9.515827524,59.56918902,17.59271767
Yiyang City,6,32.78743975,32.78743975,0,32.58344788,3.445886802,22.78347537,6.354085708
Yinchuan City,6,103.6012924,102.4877002,1.113592184,102.9008334,9.54879495,75.81923108,17.53280736
Yingtan City,6,14.71803754,14.71803754,0,14.62287522,1.608953918,10.04992546,2.963995843
Yingkou City,6,27.972944,27.94920192,0.023742085,27.79941414,3.284946716,20.13537992,4.379087504
Yongzhou City,6,32.20646513,32.19746301,0.009002118,31.99665805,3.531892099,21.98928879,6.475477162
Yulin City (Shaanxi),6,63.13457167,62.67757149,0.457000183,62.68676373,5.832591915,46.13747961,10.7166922
Yulin City (Guangxi),6,58.26165909,58.26165909,0,57.91993447,6.14477723,40.46868986,11.30646738
Yuxi City,6,36.4432121,36.4432121,0,36.21414187,3.51211432,26.24088149,6.461146057
Yueyang City,6,39.06242142,38.99220724,0.070214181,38.80920871,3.962882948,27.53831104,7.308014722
Yunfu City,6,21.75270337,21.75270337,0,21.61767893,2.280112151,15.12512277,4.212444013
Yuncheng City,6,57.28899606,57.03730335,0.251692714,56.92591464,5.244151537,42.00738697,9.674376131
Zaozhuang City,6,74.63432016,74.63432016,0,74.13474355,7.170734651,53.75454707,13.20946183
Zhanjiang City,6,46.99392025,46.68707488,0.306845366,46.65537028,5.725263627,33.20983967,7.720266978
Zhangjiajie City,6,13.85445955,13.62876837,0.225691177,13.77034493,1.474377744,9.576511349,2.719455839
Zhangjiakou City,6,76.20728416,76.17649234,0.03079182,75.74679904,7.00322989,55.85072422,12.89284493
Zhangye City,6,29.45730241,29.42299106,0.034311344,29.26515665,2.698797382,21.60745595,4.958903318
Zhangzhou City,6,22.2888394,22.2888394,0,22.14548617,2.964046087,15.2192407,3.962199387
Changchun City,6,130.451845,129.5487602,0.90308482,129.4631887,13.18759143,91.97382204,24.30177525
Changsha City,6,139.2975338,137.5335633,1.763970466,135.3783458,13.35914002,97.45527281,24.56393299
Changzhi City,6,66.70407368,66.56564371,0.138429967,66.24542039,6.144603447,48.79948123,11.30133571
Zhaotong City,6,37.64477682,37.562543,0.082233825,37.39339418,3.790717059,26.61025825,6.99241887
Zhaoqing City,6,38.33527007,38.33527007,0,38.09822432,4.040115889,26.6444049,7.41370353
Zhenjiang City,6,39.18861486,39.18861486,0,38.91634344,3.767110324,28.24352291,6.905710207
Zhengzhou City,6,200.5285934,198.9082083,1.620385143,194.7745707,17.49754717,144.921234,32.35578949
Zhongshan City,6,127.4130754,127.4130754,0,126.5010987,16.19683236,88.62167255,21.6825938
Zhongwei City,6,18.24780749,17.25444888,0.99335861,18.11342893,1.722464538,13.20786463,3.183099763
Chongqing,6,297.9952352,294.7339653,3.261269844,233.6797012,24.31881105,164.3595225,45.00136763
Zhoushan City,6,22.43303078,22.23574171,0.197289062,22.30053638,2.87722526,15.57109171,3.852219408
Zhoukou City,6,70.52088571,70.52088571,0,70.05260496,6.80681366,50.6836389,12.5621524
Zhuhai City,6,56.15995019,55.57057569,0.589374499,55.77013314,7.214742605,38.89692437,9.658466167
Zhuzhou City,6,37.94402201,37.94402201,0,37.69978773,4.178650396,25.85594257,7.665194768
Zhumadian City,6,51.28306446,51.28306446,0,50.98028307,4.725637894,37.59092957,8.663715608
Ziyang City,6,29.16915097,29.16915097,0,28.99287987,2.94439167,20.63210639,5.416381807
Zibo City,6,87.53435249,87.53435249,0,86.99327205,8.407747933,63.14929743,15.43622669
Zigong City,6,33.82081084,33.82081084,0,33.62212542,3.424014562,23.92095563,6.277155231
