City,Category,level,MPs_ge,TWP_ge,MFs_ge,PMs_ge,MPs_em,TWP_em,MFs_em,PMs_em
Puyang City,Medium-small-cities,5,29.34008991,22.66154376,6.665142106,0.013404045,27.53851928,22.52463981,5.004365515,0.009513961
Pu'er City,Medium-small-cities,5,22.45993642,17.64137806,4.795680623,0.022877744,21.15010316,17.52930701,3.604550683,0.016245465
Qitaihe City,Medium-small-cities,5,12.59031063,11.1998132,1.384939717,0.005557703,12.17507634,11.13006439,1.041085122,0.003926828
Qiqihar City,Medium-small-cities,5,13.9205752,4.169732669,9.714123235,0.036719299,11.45640238,4.144264258,7.286124844,0.026013279
Qinzhou City,Medium-small-cities,5,42.73916798,36.60510891,6.114617875,0.019441195,41.00368749,36.38893464,4.601044027,0.013708825
Qinhuangdao City,Medium-small-cities,5,38.91705885,33.24364165,5.659444738,0.013972456,37.28250384,33.02604404,4.246581334,0.009878459
Qingdao City,Extra-large-cities,5,114.3013087,94.8037344,19.4516891,0.045885245,101.6935012,92.14967281,9.523008094,0.020820324
Qingyuan City,Medium-small-cities,5,28.33365563,21.21880944,7.089079816,0.025766378,26.44805192,21.09912091,5.330689158,0.018241847
Qingyang City,Medium-small-cities,5,27.6026971,23.47608453,4.11191183,0.014700732,26.41886388,23.31945538,3.089005813,0.010402684
Qujing City,Medium-small-cities,5,41.28406551,30.10418267,11.15029076,0.029592076,38.31715181,29.91689955,8.379315501,0.020936752
Quzhou City,Medium-small-cities,5,17.89083581,13.19400144,4.685678777,0.011155596,16.64315833,13.1151103,3.520126546,0.007921485
Quanzhou City,Extra-large-cities,5,47.68698868,31.68448062,15.96952927,0.032978787,38.67113658,30.79965873,7.856450846,0.015027011
Shigatse City,Medium-small-cities,5,26.0201281,24.53190303,1.475371704,0.012853365,25.50936916,24.38899524,1.111271584,0.00910234
Rizhao City,Medium-small-cities,5,24.25581355,18.89413425,5.352523428,0.009155866,22.78716486,18.75372504,4.026953406,0.006486418
Sanmenxia City,Medium-small-cities,5,13.49330746,9.371769617,4.11074534,0.010792507,12.39766325,9.307340131,3.08267249,0.007650633
Sanming City,Medium-small-cities,5,10.49451167,5.696889526,4.787361132,0.01026101,9.281134989,5.659172946,3.614703593,0.00725845
Sanya City,Medium-small-cities,5,8.743545314,7.237454237,1.501454359,0.004636718,8.31732969,7.173959102,1.140076383,0.003294204
Xiamen City,Largecities,5,38.92586747,30.61518596,8.29410305,0.016578463,35.76717273,30.37133272,5.385800726,0.010039288
Shannan City,Medium-small-cities,5,23.80133403,23.07995986,0.703747595,0.017626584,23.47631594,22.93339826,0.530417551,0.012500123
Shantou City,Medium-small-cities,5,32.99860696,22.64148984,10.33220955,0.024907581,30.29123813,22.48514884,7.788483774,0.017605512
Shanwei City,Medium-small-cities,5,17.62282143,12.05480555,5.551155908,0.01685998,16.16158001,11.97042413,4.179209351,0.011946528
Shangluo City,Medium-small-cities,5,14.0630128,9.731083265,4.311134472,0.020795061,12.92385578,9.665964784,3.243160422,0.014730575
Shangqiu City,Medium-small-cities,5,39.6879712,26.39495785,13.26001464,0.03299871,36.24221851,26.2457976,9.973081653,0.023339259
Shanghai,Megacities,5,431.030697,381.4540673,49.41688969,0.159739979,318.5312344,299.1396452,19.3334093,0.058179831
Shangrao City,Medium-small-cities,5,45.49086091,32.42361432,13.03241066,0.034835924,42.11977563,32.2102588,9.884898068,0.024618761
Shaoguan City,Medium-small-cities,5,27.35973433,21.81577711,5.524044799,0.019912413,25.85457123,21.67665325,4.163820291,0.014097693
Shaoyang City,Medium-small-cities,5,28.77398219,15.55120435,13.18129072,0.041487122,25.37326261,15.45566536,9.888244072,0.029353174
Shaoxing City,Largecities,5,41.9169328,33.1512632,8.74283257,0.022837027,38.59982209,32.92312574,5.662843129,0.01385322
Shenzhen City,Megacities,5,185.6582837,158.4030287,27.1840087,0.071246294,135.0815756,124.3335669,10.72195025,0.026058373
Shenyang City,Largecities,5,135.193523,120.5220243,14.64018976,0.031308936,129.140002,119.6997868,9.421272775,0.018942427
Shiyan City,Medium-small-cities,5,18.2638305,12.05583955,6.194354936,0.01363601,16.64887101,11.9802805,4.658940088,0.009650422
Shijiazhuang City,Largecities,5,125.0952082,104.0205786,21.03597446,0.038655079,116.8192428,103.2763554,13.51940471,0.023482627
Shizuishan City,Medium-small-cities,5,14.75329193,13.30199915,1.445942618,0.005350154,14.31195919,13.222707,1.085464531,0.003787663
Shuangyashan City,Medium-small-cities,5,19.94793645,17.3898745,2.545498532,0.012563421,19.20847102,17.27897535,1.92061976,0.008875917
Shuozhou City,Medium-small-cities,5,16.07772894,12.83947822,3.225010711,0.013240016,15.19338543,12.76178488,2.422235451,0.0093651
Siping City,Medium-small-cities,5,22.05683918,16.28075926,5.753418021,0.022661895,20.51383863,16.17889495,4.318875245,0.016068439
Songyuan City,Medium-small-cities,5,23.72210775,18.68550006,5.021943584,0.014664112,22.36573466,18.58220368,3.7731543,0.01037668
Suzhou City (Jiangsu),Extra-large-cities,5,144.5664357,122.5860301,21.91096624,0.06943941,129.9588025,119.2255384,10.70151797,0.031746122
Suqian City,Largecities,5,53.67704821,44.30904996,9.343654744,0.024343504,50.04867449,44.01462919,6.019248335,0.014796973
Suzhou City (Anhui),Medium-small-cities,5,37.85817086,25.75532876,12.06805146,0.034790637,34.7123351,25.59060447,9.097142072,0.024588551
Suihua City,Medium-small-cities,5,28.51241915,19.06724687,9.41248252,0.03268976,26.06659015,18.95793474,7.085540051,0.023115357
Suizhou City,Medium-small-cities,5,14.40260077,10.40559757,3.988658808,0.008344386,13.34566443,10.34473475,2.995026189,0.005903496
Suining City,Medium-small-cities,5,42.26072449,35.58434656,6.646405782,0.029972149,40.37078436,35.35956324,4.989980392,0.021240729
Tacheng Prefecture,Medium-small-cities,5,20.3856707,18.74050076,1.637190273,0.007979665,19.85762017,18.62381145,1.228156705,0.005652014
Taizhou City (Zhejiang),Largecities,5,62.04844957,50.24779075,11.77299744,0.027661371,57.53166848,49.91699246,7.597905631,0.016770382
Taiyuan City,Largecities,5,76.36287511,67.68893264,8.658233124,0.015709342,72.86053653,67.25823349,5.592804715,0.009498325
Tai'an City,Medium-small-cities,5,33.08579073,22.6908588,10.36480199,0.030129954,30.35704749,22.55443526,7.781286406,0.021325818
Taizhou City (Jiangsu),Largecities,5,32.84932215,23.91043392,8.90961204,0.029276187,29.48136254,23.7393514,5.724274155,0.017736992
Tangshan City,Largecities,5,111.2254609,95.89001664,15.29846629,0.03697801,105.1085475,95.23675437,9.849403378,0.022389718
Tianjin,Extra-large-cities,5,147.4567217,115.3561246,32.02977186,0.070825187,127.8443153,112.177582,15.63436586,0.032367379
Tianshui City,Medium-small-cities,5,26.75966162,20.61370313,6.113925724,0.032032765,25.08622395,20.46785697,4.595702604,0.02266437
Tieling City,Medium-small-cities,5,28.32103783,22.96653613,5.335105338,0.019396363,26.86180086,22.84059701,4.007461178,0.013742675
Tonghua City,Medium-small-cities,5,13.92026353,9.960515565,3.945640301,0.014107667,12.8751217,9.903390437,2.961770831,0.009960429
Tongliao City,Largecities,5,76.4017983,70.31680488,6.075839863,0.009153556,73.80333422,69.87143254,3.926371052,0.005530631
Tongchuan City,Medium-small-cities,5,5.932617744,4.48917418,1.436174837,0.007268727,5.547517356,4.460132465,1.082235392,0.005149499
Tongling City,Medium-small-cities,5,12.58070489,9.45826551,3.1129475,0.009491885,11.7452964,9.396253915,2.342333699,0.006708785
Tongren City,Medium-small-cities,5,23.48368617,17.68883022,5.765432725,0.029423228,21.94124629,17.58301415,4.337393856,0.02083828
Turpan City,Medium-small-cities,5,10.38308494,9.238741792,1.13430138,0.010041772,10.03060438,9.171904386,0.851586766,0.00711323
Weihai City,Largecities,5,44.18174596,38.74539132,5.421731214,0.014623426,42.00710077,38.4953774,3.502846003,0.00887736
Weifang City,Largecities,5,82.82470749,65.18374007,17.60756972,0.033397698,76.16167324,64.77188033,11.36943181,0.020361096
Weinan City,Medium-small-cities,5,42.38544054,32.73030472,9.623590186,0.031545633,39.81090261,32.53505039,7.253566985,0.022285228
Wenzhou City,Largecities,5,69.38933648,53.33175914,16.0313283,0.026249047,63.3384698,52.95352519,10.36906003,0.015884587
Wuhai City,Medium-small-cities,5,12.44547126,11.41996574,1.023517381,0.001988145,12.11902373,11.34917786,0.768435795,0.001410068
Ulanqab City,Medium-small-cities,5,11.36201944,7.542358659,3.812471705,0.007189076,10.35599058,7.497984522,2.852920742,0.005085314
¨¹r¨¹mqi City,Largecities,5,110.306755,103.5416149,6.743227919,0.021912177,107.2043808,102.854323,4.336786883,0.013270898
Wuxi City,Extra-large-cities,5,75.03315416,61.40046012,13.59355461,0.039139437,66.36326227,59.71768076,6.627793579,0.017787927
Wuhu City,Largecities,5,31.21965065,23.58361166,7.617981098,0.018057882,28.36694043,23.44499724,4.91102195,0.01092124
Wuzhong City,Medium-small-cities,5,27.46234216,24.88663286,2.569249526,0.006459774,26.66085375,24.73665861,1.919628245,0.004566888
Wuzhou City,Medium-small-cities,5,29.47050424,23.78329219,5.667127794,0.020084258,27.90306787,23.62768309,4.261192282,0.014192507
Wuhan City,Extra-large-cities,5,146.3082312,123.2517254,23.01250356,0.044002242,131.2816679,119.909399,11.35214325,0.020125576
Wuwei City,Medium-small-cities,5,16.69156483,13.40813872,3.272229604,0.011196514,15.78535779,13.32027546,2.457168101,0.007914233
Xi'an City,Extra-large-cities,5,165.3337818,144.2683349,21.00505699,0.060389871,150.4634327,140.1359365,10.29993673,0.027559507
Xining City,Medium-small-cities,5,59.67740019,55.8705775,3.79052368,0.016299015,58.3576475,55.50893604,2.837186094,0.011525366
Xishuangbanna Dai Autonomous Prefecture,Medium-small-cities,5,13.678133,11.49771276,2.16838511,0.01203513,13.05332948,11.4149192,1.629906909,0.008503375
Xianning City,Medium-small-cities,5,11.59624947,6.932906264,4.653919498,0.00942371,10.39211484,6.886323718,3.499112946,0.006678172
Xianyang City,Medium-small-cities,5,30.66298018,22.71768463,7.918907316,0.026388239,28.55139162,22.57878296,5.953916669,0.018691993
Xiangtan City,Medium-small-cities,5,16.21161283,10.93689054,5.263204167,0.011518125,14.83122053,10.87270714,3.950347559,0.008165831
Xiangyang City,Largecities,5,31.07162246,20.13327548,10.92180983,0.016537154,27.07291335,19.98567397,7.077219604,0.010019779
Xiaogan City,Medium-small-cities,5,26.19832035,17.14449128,9.029805664,0.024023409,23.83744423,17.03561268,6.784805279,0.017026265
Xinzhou City,Medium-small-cities,5,24.78461391,18.91995097,5.845431253,0.01923169,23.21645653,18.80106081,4.401802523,0.013593203
Xinxiang City,Medium-small-cities,5,40.43398002,29.94449702,10.47013031,0.019352681,37.62567538,29.75201459,7.859931792,0.013728999
Xinyu City,Medium-small-cities,5,17.39450888,15.17417615,2.211608831,0.008723897,16.76250833,15.08452926,1.671802383,0.006176687
Xinyang City,Medium-small-cities,5,37.50809049,25.75042737,11.72670286,0.030960261,34.43588604,25.60851823,8.80546562,0.021902196
Xingtai City,Medium-small-cities,5,74.59151216,61.35141947,13.20226367,0.037829023,70.96761805,61.0334089,9.90742925,0.026779895
Xuzhou City,Largecities,5,56.78387337,39.97797201,16.75851534,0.047386018,50.49869996,39.7043458,10.76567064,0.028683532
Xuchang City,Largecities,5,24.76857004,16.17480709,8.580472706,0.013290242,21.56369244,16.05522103,5.50041085,0.008060553
Xuancheng City,Medium-small-cities,5,30.65952282,25.51400527,5.128431913,0.017085634,29.22376326,25.35314918,3.858536853,0.012077231
Ya'an City,Medium-small-cities,5,19.39310247,16.61669647,2.764679653,0.01172635,18.60007825,16.51887672,2.072901621,0.008299912
Yantai City,Largecities,5,63.1810918,49.45227671,13.70249069,0.026324392,57.9338835,49.10409065,8.813869787,0.015923068
Yan'an City,Medium-small-cities,5,21.14189713,17.01429163,4.1168381,0.010767394,19.99264445,16.89824474,3.086767679,0.007632024
Yancheng City,Largecities,5,47.06498019,33.40051033,13.62991581,0.034554063,41.98010577,33.1674794,8.791734521,0.020891844
Yangzhou City,Largecities,5,34.79641234,26.02493939,8.744634689,0.026838262,31.48332869,25.83999222,5.627093187,0.016243279
Yangjiang City,Medium-small-cities,5,26.93253833,22.19334655,4.727068899,0.012122882,25.60964664,22.04776796,3.553281925,0.008596762
Yangquan City,Medium-small-cities,5,17.1313533,14.57055162,2.552481024,0.008320654,16.40130186,14.4766567,1.918744492,0.005900659
Yichun City (Heilongjiang),Medium-small-cities,5,6.25319356,4.173551215,2.070444746,0.009197599,5.707697715,4.147982005,1.553216121,0.006499589
Yibin City,Medium-small-cities,5,41.84614718,31.63494471,10.17694739,0.034255088,39.10974577,31.46970124,7.615814252,0.024230277
Yichang City,Largecities,5,42.02987502,33.99192199,8.021643891,0.016309136,38.96946144,33.77908411,5.180499255,0.009878072
Yichun City (Jiangxi),Medium-small-cities,5,64.56212432,53.94956361,10.57695272,0.035607983,61.60894771,53.6014512,7.982262991,0.02523352
Yiyang City,Medium-small-cities,5,28.90342159,20.76005869,8.120871918,0.022490982,26.72120446,20.6112985,6.094009228,0.015896734
Yinchuan City,Medium-small-cities,5,63.05127605,58.90188665,4.140219707,0.009169694,61.6220096,58.51282041,3.102713796,0.0064754
Yingtan City,Medium-small-cities,5,10.97830431,8.761714971,2.209910489,0.006678848,10.38134994,8.70614399,1.670476514,0.004729438
Yingkou City,Medium-small-cities,5,18.00230761,13.7918595,4.200070802,0.010377307,16.86408986,13.7095463,3.147208611,0.007334955
Yongzhou City,Medium-small-cities,5,28.65409827,18.690187,9.933316039,0.030595227,26.02950927,18.55998799,7.447899211,0.02162207
Yulin City (Shaanxi),Largecities,5,38.6742629,32.04889222,6.604097834,0.02127285,36.12405921,31.849633,4.261543183,0.012883031
Yulin City (Guangxi),Medium-small-cities,5,41.48058192,30.7309307,10.71280583,0.036845391,38.62605601,30.54926199,8.050767706,0.02602632
Yuxi City,Medium-small-cities,5,23.19364857,18.80630246,4.375126588,0.012219523,21.98994033,18.68668221,3.294616433,0.008641695
Yueyang City,Largecities,5,31.45211467,20.38060001,11.04010945,0.031405212,27.38215983,20.24348178,7.119607986,0.019070066
Yunfu City,Medium-small-cities,5,15.51490853,10.76899953,4.728936181,0.016972818,14.27403627,10.70061713,3.561415102,0.012004036
Yuncheng City,Medium-small-cities,5,33.97367627,24.24677943,9.708868787,0.018028048,31.40410471,24.08402591,7.307307111,0.012771689
Zaozhuang City,Medium-small-cities,5,45.92400964,38.78741721,7.118982677,0.017609757,43.91086375,38.52928351,5.369112089,0.012468154
Zhanjiang City,Largecities,5,37.2466972,22.76887075,14.42727414,0.050552312,31.96011637,22.61338144,9.316072393,0.030662537
Zhangjiajie City,Medium-small-cities,5,11.13030312,8.322208045,2.796919723,0.011175356,10.3776015,8.27071037,2.09898033,0.0079108
Zhangjiakou City,Medium-small-cities,5,50.70537614,42.58700818,8.097329048,0.021038917,48.37277659,42.28470483,6.073200859,0.014870896
Zhangye City,Medium-small-cities,5,22.85548498,20.62858779,2.219837054,0.00706014,22.17074527,20.4984867,1.667253691,0.005004879
Zhangzhou City,Largecities,5,19.22968137,9.05127538,10.16551931,0.012886682,15.5857149,8.997200953,6.580709229,0.00780472
Changchun City,Largecities,5,75.89929563,61.23488177,14.63734769,0.027066166,70.29544818,60.85428599,9.424751442,0.016410745
Changsha City,Extra-large-cities,5,85.81253144,68.28154147,17.49400494,0.036985034,75.00139739,66.38200842,8.602569896,0.01681907
Changzhi City,Medium-small-cities,5,41.06388407,34.71643766,6.325072711,0.022373691,39.26790977,34.50645901,4.745583197,0.015867566
Zhaotong City,Medium-small-cities,5,31.75278591,21.37526175,10.3315493,0.045974864,29.02934617,21.23077747,7.766039142,0.032529561
Zhaoqing City,Medium-small-cities,5,25.86210493,18.08359823,7.751225545,0.027281146,23.82912141,17.95496177,5.854856567,0.019303073
Zhenjiang City,Largecities,5,25.62439573,19.39306225,6.210539906,0.020793573,23.27101666,19.25686327,4.001539915,0.012613471
Zhengzhou City,Extra-large-cities,5,117.1351943,95.78094908,21.32144595,0.032799249,103.6106703,93.15017324,10.44554576,0.014951293
Zhongshan City,Largecities,5,86.32293986,79.68729112,6.6186168,0.017031942,83.50414144,79.21995331,4.273904926,0.010283198
Zhongwei City,Medium-small-cities,5,11.84614825,9.743698694,2.096871373,0.005578184,11.24284126,9.668644303,1.570257084,0.003939873
Chongqing,Megacities,5,229.7219412,166.1520272,63.35725057,0.212663382,155.4164914,130.3711708,24.96721503,0.078105644
Zhoushan City,Medium-small-cities,5,16.3482629,14.56193226,1.781038136,0.005292505,15.81182121,14.47231476,1.335772534,0.00373392
Zhoukou City,Largecities,5,51.4042196,34.44574265,16.91729456,0.041182387,45.11954808,34.20176533,10.89279123,0.024991517
Zhuhai City,Largecities,5,36.5687869,32.61827805,3.942244949,0.008263901,34.94015773,32.39374737,2.541410312,0.005000053
Zhuzhou City,Largecities,5,29.66531462,21.91000768,7.737967064,0.017339871,26.76830561,21.75433723,5.003482747,0.01048564
Zhumadian City,Medium-small-cities,5,38.40994477,25.66423799,12.70717713,0.03852966,35.06107859,25.491381,9.542508416,0.027189174
Ziyang City,Medium-small-cities,5,24.98723164,18.65718497,6.301045018,0.029001659,23.31491596,18.55035031,4.744041482,0.02052417
Zibo City,Largecities,5,59.01158003,50.05242605,8.942210394,0.016943586,55.47027319,49.70301357,5.756995945,0.01026367
Zigong City,Medium-small-cities,5,24.60020551,18.76587409,5.806722749,0.027608674,23.03074324,18.65531799,4.355863528,0.019561718
Zunyi City,Largecities,5,77.1144813,65.04951127,12.01739523,0.047574802,72.36031739,64.57797391,7.753521878,0.028821607
Altay Prefecture,Medium-small-cities,6,21.29166027,19.96174413,1.316977928,0.012938219,20.8001943,19.80910419,0.981951307,0.0091388
Ankang City,Medium-small-cities,6,27.04406722,21.64464417,5.357924278,0.041498764,25.47530512,21.43766185,4.008197873,0.029445404
Anqing City,Medium-small-cities,6,49.0126134,38.3906217,10.55604088,0.065950814,46.10302091,38.15000926,7.906343146,0.046668503
Anshun City,Medium-small-cities,6,40.5043922,35.74706839,4.716309911,0.041013894,39.1060954,35.54157679,3.535489534,0.029029083
Anyang City,Medium-small-cities,6,63.75429222,53.13297801,10.57849412,0.042820088,60.72553957,52.78233129,7.912906568,0.030301713
Anshan City,Medium-small-cities,6,66.72836723,59.81982023,6.858399493,0.0501475,64.64977786,59.4804158,5.133917168,0.035444888
Bayannur City,Medium-small-cities,6,40.16304869,36.77900982,3.37089006,0.013148806,39.13115605,36.59901066,2.522813477,0.009331912
Bazhong City,Medium-small-cities,6,60.56844072,53.22394969,7.277146737,0.067344294,58.37513129,52.8744313,5.453089527,0.04761046
Baicheng City,Medium-small-cities,6,22.56370696,18.70782499,3.837650804,0.018231161,21.49020864,18.59494701,2.882377314,0.012884325
Baishan City,Medium-small-cities,6,14.83243691,12.49405311,2.323159508,0.015224294,14.16366144,12.41026424,1.742592968,0.010804229
Baiyin City,Medium-small-cities,6,21.65898364,18.14653761,3.493620181,0.018825849,20.67184357,18.04454959,2.613988418,0.013305565
Baise City,Medium-small-cities,6,58.40692231,50.99563876,7.350215048,0.0610685,56.22066648,50.65661262,5.520763712,0.043290155
Bengbu City,Medium-small-cities,6,34.58061184,26.87099695,7.6680394,0.041575487,32.49126496,26.71350937,5.748374709,0.029380881
Baotou City,Medium-small-cities,6,67.70585479,61.89746619,5.78613846,0.022250147,65.8803313,61.52739533,4.337200161,0.015735816
Baoji City,Medium-small-cities,6,40.8171159,33.30483989,7.46234827,0.049927734,38.72655276,33.09940472,5.591753004,0.035395029
Baoding City,Largecities,6,221.3871719,198.9312437,22.32564944,0.1302787,211.9480842,197.5103484,14.35870307,0.079032716
Baoshan City,Medium-small-cities,6,32.66978262,27.32111532,5.312644892,0.036022407,31.13256644,27.12532534,3.981671603,0.025569494
Beihai City,Medium-small-cities,6,35.09320246,31.62442365,3.446653143,0.022125659,34.01314524,31.40535222,2.592154679,0.01563834
Beijing,Megacities,6,422.3838132,366.7337176,55.37919528,0.27090037,309.0743456,287.5538271,21.42144232,0.099076193
Benxi City,Medium-small-cities,6,23.63749434,20.77424079,2.83940513,0.02384842,22.79355014,20.64907609,2.127545862,0.016928192
Bijie City,Medium-small-cities,6,79.10280751,65.434721,13.53132829,0.136758213,75.23478684,65.01478946,10.12308619,0.096911186
Binzhou City,Medium-small-cities,6,62.78924068,54.94541131,7.799795393,0.044033981,60.47967247,54.60892279,5.839626307,0.031123374
Bozhou City,Medium-small-cities,6,48.8471382,35.30914026,13.46010492,0.077893018,45.27770655,35.10627068,10.11635811,0.055077759
Cangzhou City,Largecities,6,77.53929847,61.77151484,15.68314057,0.084643061,71.50863041,61.38241986,10.0749921,0.051218444
Chamdo City,Medium-small-cities,6,37.714743,36.19763936,1.490588164,0.026515476,37.11357622,35.97203877,1.122749502,0.018787945
Changde City,Largecities,6,55.72077828,43.51383432,12.12642908,0.080514881,51.00904909,43.1851964,7.774872338,0.048980357
Changzhou City,Largecities,6,74.03993769,64.19767094,9.784081709,0.05818504,70.05502794,63.74069893,6.279061672,0.035267338
Chaohu City,Medium-small-cities,6,13.2911157,11.68415292,1.594855144,0.01210763,12.81606334,11.60971644,1.197790945,0.008555948
Chaoyang City,Medium-small-cities,6,44.82681693,37.9719545,6.80637712,0.04848531,42.81208764,37.6744698,5.103297667,0.034320173
Chaozhou City,Medium-small-cities,6,27.86717895,22.45969303,5.376609168,0.030876754,26.36571181,22.30595378,4.037942207,0.021815815
Chenzhou City,Medium-small-cities,6,39.29543392,29.70143432,9.543323368,0.050676239,36.71588778,29.53296963,7.147021678,0.035896468
Chengdu City,Extra-large-cities,6,323.3599518,288.2682481,34.8823453,0.209358304,297.4206441,280.1962044,17.1291462,0.095293462
Chengde City,Medium-small-cities,6,69.32830921,62.19239159,7.088725457,0.047192153,67.16836899,61.83633744,5.298581802,0.033449748
Chizhou City,Medium-small-cities,6,15.38393766,12.11609014,3.251607529,0.016239992,14.49629016,12.04266272,2.442164686,0.011462752
Chifeng City,Largecities,6,204.7355028,195.5913167,9.094610514,0.049575668,200.3286037,194.4185189,5.880052738,0.030032059
Chongzuo City,Medium-small-cities,6,27.56868406,23.29983008,4.235283497,0.033570481,26.35782151,23.15244555,3.181660081,0.023715886
Chuzhou City,Medium-small-cities,6,43.88881717,34.74395125,9.086706582,0.058159343,41.3917471,34.52582814,6.824707416,0.041211543
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,6,28.99151859,23.42939571,5.526229697,0.035893181,27.46220001,23.29052171,4.146248796,0.025429499
Dazhou City,Medium-small-cities,6,56.94011958,43.78579626,13.04892335,0.105399974,53.39505473,43.5413999,9.779099289,0.074555546
Dali Bai Autonomous Prefecture,Medium-small-cities,6,63.6121188,56.19113219,7.368018279,0.052968331,61.42076252,55.85609203,5.527159974,0.037510511
Dalian City,Largecities,6,151.7485123,139.2631956,12.42865242,0.056664304,146.3534656,138.3075234,8.011531143,0.03441106
Daqing City,Medium-small-cities,6,84.8626906,79.42954393,5.405215952,0.027930725,82.99229367,78.91780545,4.054713567,0.019774648
Datong City,Medium-small-cities,6,92.73180014,85.82267845,6.868152789,0.040968898,90.37278475,85.21166879,5.1320773,0.029038665
Dandong City,Medium-small-cities,6,37.11044509,32.46607635,4.615300171,0.029068571,35.74755711,32.27212408,3.454831397,0.020601636
Deyang City,Medium-small-cities,6,46.65379594,39.00895314,7.58525384,0.059588959,44.47083368,38.74850072,5.680254711,0.042078248
Dezhou City,Largecities,6,98.81544449,86.58545288,12.1415189,0.088472712,93.84665014,85.9789452,7.813913391,0.053791545
Diqing Tibetan Autonomous Prefecture,Medium-small-cities,6,10.82115154,10.00478259,0.802673298,0.013695653,10.54822361,9.937393909,0.601164513,0.009665185
Dingxi City,Medium-small-cities,6,53.14635046,47.48110833,5.623598503,0.041643634,51.43077456,47.18407838,4.217178871,0.029517305
Dongguan City,Medium-small-cities,6,309.6925688,292.7316265,16.85815214,0.102790168,303.5518538,290.8298533,12.64916198,0.072838583
Dongying City,Largecities,6,51.76734417,47.25521217,4.497648453,0.014483544,49.84164714,46.92719806,2.905704459,0.008744621
Ordos City,Largecities,6,68.45101763,64.06279943,4.368709774,0.019508431,66.4435086,63.6264636,2.805213176,0.01183182
Ezhou City,Medium-small-cities,6,9.075091531,6.903644484,2.161557141,0.009889906,8.485456382,6.860430664,1.618016064,0.007009655
Enshi Tujia and Miao Autonomous Prefecture,Medium-small-cities,6,45.32232699,38.44330869,6.8505211,0.028497195,43.38092367,38.21646648,5.144275031,0.020182168
Fangchenggang City,Medium-small-cities,6,22.16406373,20.21343805,1.936036074,0.01458961,21.55423137,20.09357107,1.450299962,0.010360334
Foshan City,Extra-large-cities,6,219.0493436,199.7843166,19.15640617,0.108620827,203.7117587,194.2609842,9.401353174,0.049421327
Fuzhou City (Fujian),Extra-large-cities,6,73.74715052,55.14906114,18.5353931,0.062696275,62.74898893,53.60081518,9.119475981,0.028697762
Fushun City,Medium-small-cities,6,35.74411532,31.57283003,4.144174414,0.027110876,34.49058286,31.36080383,3.110549848,0.01922919
Fuzhou City (Jiangxi),Medium-small-cities,6,36.14954525,27.75354674,8.345850231,0.050148278,33.90391573,27.57202329,6.296409705,0.035482736
Fuxin City,Medium-small-cities,6,28.59660364,24.89464814,3.677751697,0.024203807,27.51779383,24.74532893,2.755302502,0.017162399
Fuyang City,Medium-small-cities,6,85.69019918,64.05162825,21.53090954,0.107661391,79.88015989,63.65902794,16.14503955,0.076092404
Ganzhou City,Largecities,6,88.69159995,69.88875725,18.7101743,0.092668398,81.68093396,69.41227522,12.21242792,0.056230829
Guyuan City,Medium-small-cities,6,24.70145101,22.19011871,2.495520662,0.015811639,23.92270161,22.04385058,1.867660281,0.011190745
Guang'an City,Medium-small-cities,6,33.57785279,24.37645906,9.126816393,0.074577335,31.11737117,24.22513402,6.839478233,0.052758915
Guangyuan City,Medium-small-cities,6,49.21457275,43.19077878,5.953991852,0.069802122,47.43920364,42.9352541,4.454561907,0.049387627
Guangzhou City,Megacities,6,211.2580013,170.9402827,40.13298169,0.184736871,149.6789342,133.8941032,15.7174748,0.067356181
Guigang City,Medium-small-cities,6,45.43639467,36.38813172,8.984505705,0.063757251,42.97190725,36.16829575,6.758601972,0.045009528
Guiyang City,Largecities,6,111.4847223,101.0081664,10.40656987,0.069985998,106.9205547,100.1941361,6.683857823,0.042560816
Guilin City,Medium-small-cities,6,84.20351623,73.89031116,10.25005355,0.063151516,81.15307665,73.41447138,7.693963036,0.044642238
Harbin City,Largecities,6,155.7525775,135.8815347,19.77404375,0.096999036,147.6488741,134.9330105,12.65714069,0.058722821
Hami City,Medium-small-cities,6,32.94967618,31.83320643,1.105195113,0.011274634,32.46839119,31.63174992,0.828662649,0.007978623
Haidong City,Medium-small-cities,6,23.36585454,19.93271143,3.401673517,0.031469595,22.38033141,19.80913657,2.54891293,0.022281908
Haikou City,Medium-small-cities,6,53.77512053,48.80676432,4.94927413,0.019082075,52.24419831,48.47943465,3.751221765,0.013541899
Handan City,Largecities,6,147.2314177,127.43305,19.69743836,0.100929356,139.3238164,126.6165176,12.64613011,0.061168667
Hanzhong City,Medium-small-cities,6,38.01207817,31.0682378,6.887763027,0.056077345,36.02012578,30.83231347,5.148068835,0.03974348
Hangzhou City,Extra-large-cities,6,164.8939592,145.8075175,18.98979911,0.096642581,151.0162255,141.6804602,9.291686325,0.044078999
Hefei City,Extra-large-cities,6,178.3959519,160.2193691,18.1075424,0.069040382,164.6965566,155.7927302,8.872387264,0.031439164
Hechi City,Medium-small-cities,6,52.66194541,45.42214211,7.191260598,0.048542697,50.57254414,45.12629452,5.411902403,0.034347217
Heyuan City,Medium-small-cities,6,27.27315719,21.00641791,6.232339945,0.034399342,25.54861337,20.86065208,4.663607027,0.024354259
