2364.14,192.25,102.5,138.15,5331.59948,9512,0,0,1,78.4587889
6475.88,1782.6,406.71,446.13,2281.555032,20367,0,0,1,85.77110031
3196,292,64.07,71.37,292,11477,0,0,1,71.35139845
472.51,28.08,19.6,24,6980.05698,8756,0,0,1,86.90041115
1476.61,266.13,38.69,41.58,1453.800774,15680.5,0,0,1,86.11332547
3139.29,718.5,110.2,223,1533.75087,12103,0,0,1,67.8261588
410.3836,46.3,43.16,46.3,9321.814255,4977.031,0,0,1,81.04349762
759.26,35.18,19.64,22.5,5582.717453,18389,0,0,1,92.16923161
1452.6,60,61.7,54,10283.33333,19167,0,0,1,67.05274691
1620.1,166.12,60.77,79.5,3658.198892,24486,0,0,1,83.25573797
2678.96,200,47.73,73.69,2387,14752,0,0,1,74.56616052
1640.58,62.2,52.05,52.1,8368,15100,0,0,1,89.60264901
5034.85,331.42,238.81,255.51,7206,19756,0,0,1,75.63271917
1578.44,106.82,61.95,68.49,5799,5430,0,0,1,76.57458564
1512.1,50.2,28.13,33.32,5603.585657,17452,0,0,1,70.57643823
2111,175.84,76.1,100.3,4327.797998,7333,0,0,1,72.27601255
5596.18,428.4,291.5,355.67,6804.388422,11965,0,0,1,82.82490598
14030.15,4226.41,671.35,822.97,1588.463968,10178,0,0,1,54.45077618
1991.57,344.72,37.58,49.46,1090,14837,0,0,1,74.38161353
3814.98,640.77,160.47,159.8,2504,40149,0,0,1,80.58482154
1433.3,278.93,64.87,90.21,2325.673108,12707,0,0,1,89.9976391
11985.12,1380.8,327.38,354.79,2370.94438,11375,0,0,1,61.82857143
2372.64,260.03,90.88,73.4,3495,14762,0,0,1,74.34629454
930.02,85.7,47.1,52.08,5495.915986,10028,0,0,1,85.66015158
2595.39,248.2,80.54,98.5,3245,6554,0,0,1,79.7528227
1581.49,153.56,61.64,64,4014,6979,0,0,1,68.00401204
875.28,50,22.91,26.5,4582,24088,0,0,1,90.97475922
1698.2,311.03,56.18,82.89,1806.256631,23338.9,0,0,1,80.1837276
2637.59,124.28,79.31,102.89,6381.557773,26100,0,0,1,89.6091954
9946.66,539,136.56,226,2534,17740,0,0,1,79.05862458
1443.82,73,48.9,61.2,6699,10134,0,0,1,75.79435563
677.86,188,62.09,51.63,3302.66,1950.5,0,0,1,83.24532171
5995.04,397.84,335.66,397.84,8437,2201.9,0,0,1,56.00617648
1076.27,283.16,31.9,34.16,1126.57155,5542.847,0,0,1,75.18729996
832.01,40,24.18,26,6045,14025,0,0,1,85.60427807
2911.2,103,96.48,69,9367,24884,0,0,1,84.36746504
38155.32,6340.5,2428.14,1237.85,3830,13045,0,0,1,41.08853967
2513.1,93.96,76.46,81.83,8137.505321,26775,0,0,1,80.55275444
1316.35,241.95,63.64,105.08,2630.295516,16917,0,0,1,81.15505113
2152.48,83,69.58,78,8383,22585,0,0,1,87.67766217
5780.74,684,153.02,242.31,2237.134503,10221.85,0,0,1,76.62380098
26927.09,1997.47,1343.88,960.45,6727.910807,735,0,0,1,1.224489796
6470,1610,569.15,563,3535.093168,13128.2,0,0,1,45.85320151
2012.72,410.5,75.32,114.9,1834.835566,31991,0,0,1,85.8147604
1061.7,176,44.02,49.7,2501.136364,10287,0,0,1,68.21230679
796.1686,118.11,57.91,62.95,4903.056473,7207.38,0,0,1,84.94182352
3099,359.32,85.83,100.16,2388.678615,12064,0,0,1,71.34449602
1978.8,164.51,58.78,89.68,3573.035074,19186,0,0,1,81.48650057
1162.23,236.61,50.48,80.29,2133.468577,10903,0,0,1,83.02302119
1345.73,261.52,61.65,85.04,2357.372285,9106,0,0,1,85.55897211
5134.05,750.28,107.57,143,1433.731407,13111,0,0,1,76.49302113
4028.51,1000,385,340,3850,7621,0,0,1,64.00734812
14104.28,2639.78,1303.84,1151.05,4939,16132,0,0,1,59.34787999
3212,75.63,46.05,62.5,6089,22407,0,0,1,79.2787968
369.15,55,41.23,48.85,7496.363636,4143,0,0,1,76.56287714
960.2,205.6,53.17,81.32,2586.089494,4637,0,0,1,76.06210912
1836.53,267,55.29,68.26,2070.786517,19897,0,0,1,85.3746796
6606.11,849.26,229.72,268.04,2704.943127,14904.47,0,0,1,79.74842447
3413.2587,842.09,349.75,487.88,4153.35653,2950,0,0,1,42.6779661
3618.3,721.7,163.56,182.91,2266.315644,10918,0,0,1,77.72485803
580.1885,60,20.65,56.48,3441.666667,9901.002,0,0,1,65.09796685
9399.98,942.53,637.81,700.69,6766.999459,13386,0,0,1,74.53309428
568.09,83.63,20.66,37.77,2470.405357,7616,0,0,1,86.33140756
2210.48,138,102.94,73.5,7459.42029,17038,0,0,1,79.22291349
2257.6,118.41,82,80.04,6925,7944,0,0,1,86.32930514
4812.84,374.3,154.92,206,4138.925995,30988.6,0,0,1,83.32096319
1001.6,183,32.55,36.76,1778.688525,17517,0,0,1,73.80259177
2918.18,140,79.06,126.36,5647,13540,0,0,1,70.53914328
971.58,230,48.73,82,2118.695652,4878,0,0,1,80.38130381
2758.47,259.51,63.35,103.21,2441,26824,0,0,1,82.15404116
3395.7,190,57.88,112,3046,10019,0,0,1,74.77792195
1561.3,131.77,35.96,63,2728.997496,12621,0,0,1,69.11496712
1672.27,62.06,41.52,41,6690.29971,18289,0,0,1,72.32216086
718.9,68.93,61.26,62.2,8887.276948,5713,0,0,1,74.86434448
2687.57,115,72,88.3,6260.869565,27562,0,0,1,81.50351934
1792.46,109.66,66.92,82.2,6102.498632,16287,0,0,1,87.94744275
941.26,101,34.12,49.54,3378.217822,5081,0,0,1,82.62153119
2016.86,100,57.51,67.96,5751,23099,0,0,1,89.28525044
4149.12,179,59.28,78.38,3311.731844,29488,0,0,1,77.70279436
1949.71,102.02,42.35,38.42,4151.146834,17369,0,0,1,87.97282515
3780.41,167,92.8,114,5556.886228,20644,0,0,1,88.68920752
1562.9,88.9,57,66,6411.698538,15959,0,0,1,68.52559684
552.1,55.2,28.65,38.89,5190,9057,0,0,1,87.64491553
1551.06,407.45,109.02,100.94,2675.665726,22304,0,0,1,67.92055237
4741.83,91.51,53,68.67,5791.716752,12596,0,0,1,70.90346142
11574.22,1199.84,384.75,377.95,3207,16239,0,0,1,82.23412772
1652.1,76.2,77.14,59.3,10123.35958,12079,0,0,1,69.22758506
1194.2,61,32.7,46.95,5360.655738,21141,0,0,1,87.44146445
11589.72,762.41,670.41,580.75,8793.300193,13827,0,0,1,65.36486584
23605.77,7659.78,1540.88,1515.41,2012,174284,0,0,1,89.29333731
1371.6,578.7,62.29,66.79,1076.378089,1907.1,0,0,1,57.6477374
3198.49,100,44.63,77.52,4463,24038,0,0,1,84.62850487
3435.89,761.69,299.49,152.85,3931.914558,1463.42,0,0,1,26.68543549
3003.13,864,116.47,145.82,1348,13906,0,0,1,86.94088882
2742.06,185,51.55,95.08,2786.486486,21769,0,0,1,82.62667095
1428.49,778.32,117.42,128,1508.633981,6621,0,0,1,87.01102552
3483.32,531.51,116,155.27,2182.46129,39432,0,0,1,88.55751674
