City,Category,level,Province,Consumption-yagao,Consumption-myl,Consumption-msg,Consumption-xmn,PCPpercent,PPUW-yagao,PPUW-myl,PPUW-msg,PPUW-xmn,PMs-yagao,PMs-myl,PMs-msg,PMs-xmn,EF-yagao,EF-myl,EF-msg,EF-xmn,TC13,TC14,TC23,TC24,TC25,TC313,TC46,TC47,TC48,TC49,TC514,TC515,TC516,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1116,TC1318,TC1319,TC1617,TC1618,TC1819,TC1820
Changchun City,Largecities,7,Jilin Province,1.38518956,1.304610666,0.16609119,1.107274599,0.052079298,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changsha City,Extra-large-cities,7,Hunan Province,1.775207302,1.671940395,0.212856277,1.419041848,0.048597499,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.02,0.93,0.03,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changzhi City,Medium-small-cities,7,Shanxi Province,0.614649211,0.578893993,0.073699529,0.491330196,0.079809368,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhaotong City,Medium-small-cities,7,Yunnan Province,0.997788799,0.939745683,0.119639892,0.797599277,0.081944996,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhaoqing City,Medium-small-cities,7,Guangdong Province,0.739964839,0.696919793,0.088725503,0.591503354,0.079857516,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhenjiang City,Largecities,7,Jiangsu Province,0.588677999,0.554433572,0.070585451,0.470569671,0.071206405,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhengzhou City,Extra-large-cities,7,Henan Province,2.188742102,2.061419154,0.262441178,1.749607854,0.042659999,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.02,0.93,0.03,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhongshan City,Largecities,7,Guangdong Province,0.621111795,0.584980638,0.074474426,0.496496172,0.062486954,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Zhongwei City,Medium-small-cities,7,Ningxia Hui Autonomous Region,0.207585842,0.195510211,0.024890586,0.165937238,0.073196936,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chongqing,Megacities,7,Chongqing Municipality,7.301606338,6.876859155,0.875499296,5.836661972,0.059021258,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.14,0.86,0.02,0.02,0.96,1,0.02,0.173377049,0.487622951,0.319,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhoushan City,Medium-small-cities,7,Zhejiang Province,0.170716256,0.160785393,0.020469737,0.136464914,0.064503819,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Zhoukou City,Largecities,7,Henan Province,1.591369275,1.498796547,0.190813174,1.272087825,0.065607721,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhuhai City,Largecities,7,Guangdong Province,0.371876905,0.350244177,0.04458991,0.297266066,0.054084872,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Zhuzhou City,Largecities,7,Hunan Province,0.74028073,0.697217308,0.08876338,0.591755867,0.058499185,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zhumadian City,Medium-small-cities,7,Henan Province,1.245910562,1.17343377,0.149390938,0.995939587,0.07497049,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Ziyang City,Medium-small-cities,7,Sichuan Province,0.604752616,0.569573101,0.072512878,0.483419186,0.081152561,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zibo City,Largecities,7,Shandong Province,0.86308813,0.812880788,0.103488604,0.68992403,0.052249534,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zigong City,Medium-small-cities,7,Sichuan Province,0.565696413,0.532788865,0.067829843,0.452198953,0.078602489,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.98,0,0,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Zunyi City,Largecities,7,Guizhou Province,1.152309389,1.085277541,0.138167687,0.921117913,0.087375646,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.673173684,0.281326316,0.0255,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Altay Prefecture,Medium-small-cities,8,Xinjiang Uygur Autonomous Region,0.116161278,0.109403974,0.013928321,0.092855474,0.152746004,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Ankang City,Medium-small-cities,8,Shaanxi Province,0.472721442,0.44522241,0.056681677,0.377877844,0.145627169,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anqing City,Medium-small-cities,8,Anhui Province,0.934132489,0.879792372,0.11200718,0.746714534,0.142627094,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anshun City,Medium-small-cities,8,Guizhou Province,0.417706979,0.393408235,0.050085166,0.333901107,0.15644453,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anyang City,Medium-small-cities,8,Henan Province,0.917202243,0.863846988,0.109977159,0.733181057,0.105219556,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Anshan City,Medium-small-cities,8,Liaoning Province,0.600511218,0.565578433,0.072004313,0.480028754,0.138070199,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bayannur City,Medium-small-cities,8,Inner Mongolia Autonomous Region,0.299371985,0.281956994,0.035896206,0.239308037,0.117490452,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bazhong City,Medium-small-cities,8,Sichuan Province,0.646106243,0.608521115,0.077471386,0.516475905,0.147903955,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baicheng City,Medium-small-cities,8,Jilin Province,0.33560059,0.316078118,0.040240197,0.268267982,0.138082931,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baishan City,Medium-small-cities,8,Jilin Province,0.205884511,0.19390785,0.024686588,0.164577251,0.152568531,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baiyin City,Medium-small-cities,8,Gansu Province,0.30764271,0.289746597,0.036887907,0.24591938,0.141490365,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baise City,Medium-small-cities,8,Guangxi Zhuang Autonomous Region,0.651655405,0.613747473,0.078136758,0.520911721,0.154879561,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bengbu City,Medium-small-cities,8,Anhui Province,0.682688298,0.642975128,0.081857758,0.545718386,0.123700481,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baotou City,Medium-small-cities,8,Inner Mongolia Autonomous Region,0.511972042,0.482189735,0.061388021,0.409253473,0.109157785,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baoji City,Medium-small-cities,8,Shaanxi Province,0.664662358,0.625997789,0.079696357,0.531309047,0.144674777,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baoding City,Largecities,8,Hebei Province,1.953378221,1.839746801,0.234219866,1.561465772,0.137911227,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.664604737,0.277745263,0.03765,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Baoshan City,Medium-small-cities,8,Yunnan Province,0.464786493,0.437749052,0.055730236,0.37153491,0.13881159,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Beihai City,Medium-small-cities,8,Guangxi Zhuang Autonomous Region,0.300556042,0.283072172,0.03603818,0.240254533,0.139893024,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Beijing,Megacities,8,Beijing Municipality,5.033946604,4.741113145,0.603595497,4.02396998,0.106311373,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.14,0.86,0.02,0.02,0.96,1,0.02,0.16,0.45,0.37,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Benxi City,Medium-small-cities,8,Liaoning Province,0.255367484,0.240512312,0.030619845,0.204132298,0.15069208,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Bijie City,Medium-small-cities,8,Guizhou Province,1.219331137,1.148400516,0.146203931,0.974692875,0.177629619,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Binzhou City,Medium-small-cities,8,Shandong Province,0.693291792,0.652961799,0.08312917,0.554194468,0.136618345,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Bozhou City,Medium-small-cities,8,Anhui Province,1.171668431,1.103510433,0.140488933,0.936592889,0.141482705,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Cangzhou City,Largecities,8,Hebei Province,1.386347254,1.305701015,0.166230003,1.108200021,0.136539609,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.664604737,0.277745263,0.03765,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Chamdo City,Medium-small-cities,8,Tibet Autonomous Region,0.129026851,0.121521134,0.015470968,0.103139786,0.101026312,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changde City,Largecities,8,Hunan Province,1.060667835,0.998966936,0.127179404,0.847862694,0.13558186,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.664604737,0.277745263,0.03765,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Changzhou City,Largecities,8,Jiangsu Province,0.870291557,0.819665178,0.104352332,0.69568221,0.127385801,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.664604737,0.277745263,0.03765,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chaohu City,Medium-small-cities,8,Anhui Province,0.141945442,0.133688228,0.017019972,0.113466479,0.090341153,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chaoyang City,Medium-small-cities,8,Liaoning Province,0.591851698,0.557422652,0.070965993,0.473106621,0.141558317,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chaozhou City,Medium-small-cities,8,Guangdong Province,0.470052895,0.442709098,0.056361704,0.375744697,0.144180458,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Chenzhou City,Medium-small-cities,8,Hunan Province,0.840326911,0.791443628,0.10075942,0.671729466,0.119259937,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chengdu City,Extra-large-cities,8,Sichuan Province,3.176953874,2.992144923,0.380932736,2.539551573,0.115778692,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018926316,0.880073684,0.081,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chengde City,Medium-small-cities,8,Hebei Province,0.633152308,0.596320733,0.075918144,0.506120958,0.147184143,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chizhou City,Medium-small-cities,8,Anhui Province,0.286806844,0.27012279,0.034389582,0.22926388,0.12758963,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chifeng City,Largecities,8,Inner Mongolia Autonomous Region,0.795850022,0.749554037,0.095426417,0.636176116,0.134460816,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.664604737,0.277745263,0.03765,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chongzuo City,Medium-small-cities,8,Guangxi Zhuang Autonomous Region,0.372942562,0.351247842,0.044717687,0.298117916,0.147299136,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chuzhou City,Medium-small-cities,8,Anhui Province,0.804716843,0.75790506,0.096489594,0.643263958,0.130439189,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Chuxiong Yi Autonomous Prefecture,Medium-small-cities,8,Yunnan Province,0.486877106,0.458554615,0.058379012,0.389193413,0.135901588,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Dazhou City,Medium-small-cities,8,Sichuan Province,1.163910207,1.096203519,0.139558683,0.930391222,0.143931539,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Dali Bai Autonomous Prefecture,Medium-small-cities,8,Yunnan Province,0.639567422,0.602362669,0.076687348,0.511248988,0.144511392,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Dalian City,Largecities,8,Liaoning Province,1.100176426,1.036177243,0.131916683,0.879444551,0.101788288,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.664604737,0.277745263,0.03765,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Daqing City,Medium-small-cities,8,Heilongjiang Province,0.485463307,0.457223059,0.05820949,0.388063269,0.119073977,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Datong City,Medium-small-cities,8,Shanxi Province,0.611998337,0.576397326,0.073381676,0.489211176,0.138459279,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Dandong City,Medium-small-cities,8,Liaoning Province,0.411592298,0.387649255,0.049351985,0.329013234,0.127706587,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Deyang City,Medium-small-cities,8,Sichuan Province,0.67950725,0.639979127,0.081476334,0.543175562,0.143403372,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.9743525,0,0.0056475,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Dezhou City,Largecities,8,Shandong Province,1.056349454,0.994899763,0.126661609,0.844410723,0.149221549,0.19,0.14,0.27,0.25,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.664604737,0.277745263,0.03765,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
